Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPerTarget,YdsPerRec,Rush,Yds,TD,Fum,Lost,FantasyPts
2017,REG,3,Vance McDonald,TE,6,PIT,KC,2,1,50,26,0,26,13,26,0,0,0,0,0,3.10
2017,REG,4,Xavier Grimble,TE,7,PIT,CIN,1,1,100,12,0,12,12,12,0,0,0,0,0,1.70
2017,REG,5,Jesse James,TE,6,PIT,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,6,Jesse James,TE,7,PIT,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,7,Xavier Grimble,TE,8,PIT,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Jimmy Graham,TE,8,SEA,HOU,5,4,80,39,2,18,8,10,0,0,0,0,0,17.90
2017,REG,2,Jimmy Graham,TE,7,SEA,NYG,6,3,50,51,1,29,9,17,0,0,0,0,0,12.60
2017,REG,3,Jimmy Graham,TE,9,SEA,WAS,8,5,63,59,0,21,7,12,0,0,0,0,0,8.40
2017,REG,4,Luke Willson,TE,9,SEA,WAS,2,1,50,10,1,10,5,10,0,0,0,0,0,7.50
2017,REG,5,Luke Willson,TE,7,SEA,NYG,1,1,100,13,0,13,13,13,0,0,0,0,0,1.80
2017,REG,6,Nick Vannett,TE,7,SEA,NYG,1,1,100,12,0,12,12,12,0,0,0,0,0,1.70
2017,REG,7,Nick Vannett,TE,8,SEA,HOU,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2017,REG,8,Luke Willson,TE,8,SEA,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Nick Vannett,TE,9,SEA,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,George Kittle,TE,6,SF,WAS,8,4,50,46,0,31,6,12,0,0,0,0,0,6.60
2017,REG,2,George Kittle,TE,9,SF,ARI,5,3,60,27,0,14,5,9,0,0,0,0,0,4.20
2017,REG,3,George Kittle,TE,8,SF,PHI,4,2,50,22,0,22,6,11,0,0,0,0,0,3.20
2017,REG,4,Garrett Celek,TE,8,SF,PHI,2,1,50,24,0,24,12,24,0,0,0,0,0,2.90
2017,REG,5,George Kittle,TE,7,SF,DAL,2,1,50,16,0,16,8,16,0,0,0,0,0,2.10
2017,REG,6,Garrett Celek,TE,6,SF,WAS,2,1,50,13,0,13,7,13,0,0,0,0,0,1.80
2017,REG,7,Garrett Celek,TE,9,SF,ARI,4,1,25,13,0,13,3,13,0,0,0,0,0,1.80
2017,REG,8,Garrett Celek,TE,7,SF,DAL,1,1,100,11,0,11,11,11,0,0,0,0,0,1.60
2017,REG,9,Cole Hikutini,TE,8,SF,PHI,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2017,REG,10,Cole Hikutini,TE,7,SF,DAL,2,1,50,5,0,5,3,5,0,0,0,0,0,1.00
2017,REG,11,Logan Paulsen,TE,6,SF,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,12,Cole Hikutini,TE,6,SF,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,13,Logan Paulsen,TE,7,SF,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,14,Cole Hikutini,TE,9,SF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,OJ Howard,TE,7,TB,BUF,6,6,100,98,2,33,16,16,0,0,0,1,0,24.80
2017,REG,2,Cameron Brate,TE,6,TB,ARI,8,6,75,76,1,21,10,13,0,0,0,0,0,16.60
2017,REG,3,Cameron Brate,TE,7,TB,BUF,9,6,67,60,0,14,7,10,0,0,0,1,0,9.00
2017,REG,4,Cameron Brate,TE,8,TB,CAR,5,4,80,64,0,23,13,16,0,0,0,0,0,8.40
2017,REG,5,Luke Stocker,TE,9,TB,NO,2,2,100,13,1,8,7,7,0,0,0,0,0,8.30
2017,REG,6,OJ Howard,TE,8,TB,CAR,2,2,100,16,0,10,8,8,0,0,0,0,0,2.60
2017,REG,7,OJ Howard,TE,6,TB,ARI,3,1,33,15,0,15,5,15,0,0,0,0,0,2.00
2017,REG,8,Cameron Brate,TE,9,TB,NO,4,1,25,9,0,9,2,9,0,0,0,0,0,1.40
2017,REG,9,Luke Stocker,TE,6,TB,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2017,REG,10,Luke Stocker,TE,7,TB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,11,Luke Stocker,TE,8,TB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,12,OJ Howard,TE,9,TB,NO,2,1,50,6,0,6,3,6,0,0,0,1,1,-0.90
2017,REG,1,Delanie Walker,TE,9,TEN,BAL,5,5,100,71,0,25,14,14,0,0,0,0,0,9.60
2017,REG,2,Delanie Walker,TE,7,TEN,CLE,10,7,70,63,0,16,6,9,0,0,0,1,1,7.80
2017,REG,3,Delanie Walker,TE,6,TEN,IND,8,4,50,17,0,10,2,4,1,-3,0,0,0,3.40
2017,REG,4,Jonnu Smith,TE,7,TEN,CLE,4,2,50,22,0,14,6,11,0,0,0,0,0,3.20
2017,REG,5,Jonnu Smith,TE,6,TEN,IND,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2017,REG,6,Phillip Supernaw,TE,6,TEN,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,7,Phillip Supernaw,TE,7,TEN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,8,Phillip Supernaw,TE,9,TEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Jonnu Smith,TE,9,TEN,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Jordan Reed,TE,7,WAS,PHI,10,8,80,64,2,20,6,8,0,0,0,0,0,22.40
2017,REG,2,Vernon Davis,TE,9,WAS,SEA,9,6,67,72,0,23,8,12,0,0,0,0,0,10.20
2017,REG,3,Vernon Davis,TE,7,WAS,PHI,4,4,100,67,0,31,17,17,0,0,0,0,0,8.70
2017,REG,4,Vernon Davis,TE,6,WAS,SF,4,3,75,65,0,51,16,22,0,0,0,1,1,6.00
2017,REG,5,Jordan Reed,TE,6,WAS,SF,5,4,80,37,0,14,7,9,0,0,0,0,0,5.70
2017,REG,6,Niles Paul,TE,7,WAS,PHI,1,1,100,32,0,32,32,32,0,0,0,0,0,3.70
2017,REG,7,Vernon Davis,TE,8,WAS,DAL,4,2,50,20,0,14,5,10,0,0,0,0,0,3.00
2017,REG,8,Jordan Reed,TE,8,WAS,DAL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2017,REG,9,Niles Paul,TE,8,WAS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,Jeremy Sprinkle,TE,9,WAS,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,11,Niles Paul,TE,6,WAS,SF,0,0,0,0,0,0,0,0,1,-1,0,0,0,-0.10
2017,PRE,1,Troy Niklas,TE,1,ARI,OAK,2,2,100,14,1,7,7,7,0,0,0,0,0,8.40
2017,PRE,2,Jermaine Gresham,TE,2,ARI,CHI,1,1,100,1,1,1,1,1,0,0,0,0,0,6.60
2017,PRE,3,Ricky Seals-Jones,TE,2,ARI,CHI,2,1,50,41,0,41,21,41,0,0,0,0,0,4.60
2017,PRE,4,Hakeem Valles,TE,4,ARI,DEN,2,2,100,12,0,9,6,6,0,0,0,0,0,2.20
2017,PRE,5,Jermaine Gresham,TE,3,ARI,ATL,2,1,50,15,0,15,8,15,0,0,0,0,0,2.00
2017,PRE,6,Troy Niklas,TE,2,ARI,CHI,1,1,100,11,0,11,11,11,0,0,0,0,0,1.60
2017,PRE,7,Jermaine Gresham,TE,1,ARI,OAK,2,1,50,9,0,9,5,9,0,0,0,0,0,1.40
2017,PRE,8,Ricky Seals-Jones,TE,3,ARI,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2017,PRE,9,Gerald Christian,TE,1,ARI,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,10,Hakeem Valles,TE,1,ARI,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,11,Ricky Seals-Jones,TE,1,ARI,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,12,Gerald Christian,TE,2,ARI,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Hakeem Valles,TE,2,ARI,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Troy Niklas,TE,3,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Gerald Christian,TE,3,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,16,Hakeem Valles,TE,3,ARI,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,17,Gerald Christian,TE,4,ARI,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,18,Ricky Seals-Jones,TE,4,ARI,DEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Darion Griswold,TE,4,ATL,JAX,1,1,100,51,0,51,51,51,0,0,0,0,0,5.60
2017,PRE,2,Austin Hooper,TE,2,ATL,PIT,2,2,100,24,0,14,12,12,0,0,0,0,0,3.40
2017,PRE,3,Eric Saubert,TE,4,ATL,JAX,2,2,100,19,0,14,10,10,0,0,0,0,0,2.90
2017,PRE,4,Eric Saubert,TE,3,ATL,ARI,2,2,100,18,0,12,9,9,0,0,0,0,0,2.80
2017,PRE,5,Darion Griswold,TE,2,ATL,PIT,3,1,33,15,0,15,5,15,0,0,0,0,0,2.00
2017,PRE,6,Austin Hooper,TE,1,ATL,MIA,1,1,100,12,0,12,12,12,0,0,0,0,0,1.70
2017,PRE,7,Eric Saubert,TE,2,ATL,PIT,2,1,50,8,0,8,4,8,0,0,0,0,0,1.30
2017,PRE,8,Joshua Perkins,TE,2,ATL,PIT,2,1,50,5,0,5,3,5,0,0,0,0,0,1.00
2017,PRE,9,Darion Griswold,TE,1,ATL,MIA,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,10,Eric Saubert,TE,1,ATL,MIA,2,1,50,-1,0,-1,-1,-1,0,0,0,0,0,0.40
2017,PRE,11,Levine Toilolo,TE,1,ATL,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,12,DJ Tialavea,TE,1,ATL,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Joshua Perkins,TE,1,ATL,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Daniel Brunskill,TE,1,ATL,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Alex Gray,TE,1,ATL,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,16,Levine Toilolo,TE,2,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,17,DJ Tialavea,TE,2,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,18,Daniel Brunskill,TE,2,ATL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,19,Levine Toilolo,TE,3,ATL,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,20,DJ Tialavea,TE,3,ATL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,21,Austin Hooper,TE,3,ATL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,22,Darion Griswold,TE,3,ATL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,23,Joshua Perkins,TE,3,ATL,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,24,Daniel Brunskill,TE,3,ATL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,25,DJ Tialavea,TE,4,ATL,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Joshua Perkins,TE,4,ATL,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Daniel Brunskill,TE,4,ATL,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,Alex Gray,TE,4,ATL,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Larry Donnell,TE,2,BAL,MIA,1,1,100,1,1,1,1,1,0,0,0,0,0,8.60
2017,PRE,2,Maxx Williams,TE,2,BAL,MIA,3,2,67,48,0,40,16,24,0,0,0,0,0,5.80
2017,PRE,3,Benjamin Watson,TE,2,BAL,MIA,1,1,100,11,0,11,11,11,0,0,0,0,0,1.60
2017,PRE,4,Nick Boyle,TE,1,BAL,WAS,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2017,PRE,5,Ryan Malleck,TE,2,BAL,MIA,1,1,100,10,0,10,10,10,0,0,0,0,0,1.50
2017,PRE,6,Maxx Williams,TE,1,BAL,WAS,1,1,100,3,0,3,3,3,0,0,0,0,0,0.80
2017,PRE,7,Larry Donnell,TE,3,BAL,BUF,1,1,100,2,0,2,2,2,0,0,0,0,0,0.70
2017,PRE,8,Larry Donnell,TE,4,BAL,NO,2,1,50,1,0,1,1,1,0,0,0,0,0,0.60
2017,PRE,9,Larry Donnell,TE,1,BAL,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,10,Ryan Malleck,TE,1,BAL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,11,Nick Boyle,TE,2,BAL,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,12,Benjamin Watson,TE,3,BAL,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Nick Boyle,TE,3,BAL,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Ryan Malleck,TE,3,BAL,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Ryan Malleck,TE,4,BAL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Charles Clay,TE,3,BUF,BAL,7,4,57,47,0,14,7,12,0,0,0,0,0,6.70
2017,PRE,2,Nick O'Leary,TE,2,BUF,PHI,6,3,50,50,0,22,8,17,0,0,0,0,0,6.50
2017,PRE,3,Logan Thomas,TE,4,BUF,DET,4,4,100,30,0,13,8,8,0,0,0,0,0,5.00
2017,PRE,4,Logan Thomas,TE,1,BUF,MIN,5,2,40,22,0,13,4,11,0,0,0,0,0,3.20
2017,PRE,5,Charles Clay,TE,2,BUF,PHI,4,3,75,16,0,15,4,5,0,0,0,0,0,3.10
2017,PRE,6,Logan Thomas,TE,2,BUF,PHI,4,2,50,13,0,7,3,7,0,0,0,0,0,2.30
2017,PRE,7,Nick O'Leary,TE,1,BUF,MIN,2,1,50,16,0,16,8,16,0,0,0,0,0,2.10
2017,PRE,8,Nick O'Leary,TE,3,BUF,BAL,1,1,100,11,0,11,11,11,0,0,0,0,0,1.60
2017,PRE,9,Nick O'Leary,TE,4,BUF,DET,2,1,50,10,0,10,5,10,0,0,0,0,0,1.50
2017,PRE,10,Jason Croom,TE,1,BUF,MIN,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2017,PRE,11,Logan Thomas,TE,3,BUF,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,12,Charles Clay,TE,1,BUF,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Wes Saxton,TE,1,BUF,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Wes Saxton,TE,2,BUF,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Jason Croom,TE,2,BUF,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,16,Wes Saxton,TE,3,BUF,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,17,Rory Anderson,TE,4,BUF,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,18,Wes Saxton,TE,4,BUF,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Chris Manhertz,TE,4,CAR,PIT,6,5,83,42,0,17,7,8,0,0,0,0,0,6.70
2017,PRE,2,Greg Olsen,TE,1,CAR,HOU,2,1,50,32,0,32,16,32,0,0,0,0,0,3.70
2017,PRE,3,Greg Olsen,TE,3,CAR,JAX,3,2,67,14,0,9,5,7,0,0,0,0,0,2.40
2017,PRE,4,Ed Dickson,TE,3,CAR,JAX,3,1,33,13,0,13,4,13,0,0,0,0,0,1.80
2017,PRE,5,Eric Wallace,TE,2,CAR,TEN,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,6,Ed Dickson,TE,2,CAR,TEN,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2017,PRE,7,Chris Manhertz,TE,2,CAR,TEN,1,1,100,5,0,5,5,5,0,0,0,0,0,1.00
2017,PRE,8,Chris Manhertz,TE,1,CAR,HOU,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,9,Ed Dickson,TE,1,CAR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,10,Scott Simonson,TE,1,CAR,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,11,Eric Wallace,TE,1,CAR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,12,Greg Olsen,TE,2,CAR,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Bryce Williams,TE,2,CAR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Chris Manhertz,TE,3,CAR,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Eric Wallace,TE,3,CAR,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,16,Bryce Williams,TE,4,CAR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,17,Eric Wallace,TE,4,CAR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Dion Sims,TE,3,CHI,TEN,4,2,50,8,1,7,2,4,0,0,0,0,0,7.80
2017,PRE,2,MyCole Pruitt,TE,4,CHI,CLE,3,3,100,63,0,52,21,21,0,0,0,0,0,7.80
2017,PRE,3,Adam Shaheen,TE,4,CHI,CLE,4,3,75,19,0,11,5,6,0,0,0,0,0,3.40
2017,PRE,4,MyCole Pruitt,TE,3,CHI,TEN,2,2,100,22,0,14,11,11,0,0,0,0,0,3.20
2017,PRE,5,Zach Miller,TE,2,CHI,ARI,3,2,67,17,0,11,6,9,0,0,0,0,0,2.70
2017,PRE,6,Dion Sims,TE,2,CHI,ARI,1,1,100,13,0,13,13,13,0,0,0,0,0,1.80
2017,PRE,7,Adam Shaheen,TE,2,CHI,ARI,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2017,PRE,8,Zach Miller,TE,3,CHI,TEN,2,1,50,9,0,9,5,9,0,0,0,0,0,1.40
2017,PRE,9,Dion Sims,TE,1,CHI,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,10,Ben Braunecker,TE,1,CHI,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,11,Adam Shaheen,TE,3,CHI,TEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,12,Ben Braunecker,TE,4,CHI,CLE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,13,Adam Shaheen,TE,1,CHI,DEN,2,1,50,3,0,3,2,3,0,0,0,0,0,0.80
2017,PRE,14,Zach Miller,TE,1,CHI,DEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,MyCole Pruitt,TE,1,CHI,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,16,MyCole Pruitt,TE,2,CHI,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,17,Ben Braunecker,TE,2,CHI,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,18,Ben Braunecker,TE,3,CHI,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Cethan Carter,TE,4,CIN,IND,4,2,50,31,0,24,8,16,0,0,0,0,0,4.10
2017,PRE,2,Cethan Carter,TE,1,CIN,TB,2,2,100,14,0,11,7,7,0,0,0,0,0,2.40
2017,PRE,3,Mason Schreck,TE,2,CIN,KC,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,4,Cethan Carter,TE,2,CIN,KC,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,5,Tyler Eifert,TE,1,CIN,TB,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,6,Cethan Carter,TE,3,CIN,WAS,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,7,Tyler Kroft,TE,3,CIN,WAS,2,1,50,2,0,2,1,2,0,0,0,0,0,0.70
2017,PRE,8,Ryan Hewitt,TE,1,CIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,9,Tyler Kroft,TE,1,CIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,10,Mason Schreck,TE,1,CIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,11,Tyler Eifert,TE,2,CIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,12,Ryan Hewitt,TE,2,CIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Tyler Kroft,TE,2,CIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Ryan Hewitt,TE,3,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Mason Schreck,TE,3,CIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Randall Telfer,TE,4,CLE,CHI,2,2,100,53,1,51,27,27,0,0,0,0,0,12.30
2017,PRE,2,Seth DeValve,TE,3,CLE,TB,4,4,100,57,0,30,14,14,0,0,0,0,0,7.70
2017,PRE,3,Seth DeValve,TE,4,CLE,CHI,2,1,50,35,0,35,18,35,0,0,0,0,0,4.00
2017,PRE,4,David Njoku,TE,4,CLE,CHI,3,2,67,28,0,16,9,14,0,0,0,0,0,3.80
2017,PRE,5,Randall Telfer,TE,1,CLE,NO,3,2,67,15,0,11,5,8,0,0,0,1,0,2.50
2017,PRE,6,Seth DeValve,TE,1,CLE,NO,6,2,33,14,0,8,2,7,0,0,0,0,0,2.40
2017,PRE,7,David Njoku,TE,3,CLE,TB,2,1,50,12,0,12,6,12,0,0,0,0,0,1.70
2017,PRE,8,JP Holtz,TE,2,CLE,NYG,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,9,Seth DeValve,TE,2,CLE,NYG,3,2,67,2,0,4,1,1,0,0,0,0,0,1.20
2017,PRE,10,Randall Telfer,TE,2,CLE,NYG,2,1,50,6,0,6,3,6,0,0,0,0,0,1.10
2017,PRE,11,David Njoku,TE,2,CLE,NYG,3,1,33,1,0,1,0,1,0,0,0,0,0,0.60
2017,PRE,12,JP Holtz,TE,1,CLE,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,Nate Iese,TE,1,CLE,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Taylor McNamara,TE,2,CLE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,15,Randall Telfer,TE,3,CLE,TB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,16,JP Holtz,TE,3,CLE,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,17,JP Holtz,TE,4,CLE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,18,Taylor McNamara,TE,4,CLE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,19,Nate Iese,TE,4,CLE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Jason Witten,TE,3,DAL,OAK,6,6,100,74,1,28,12,12,0,0,0,0,0,16.40
2017,PRE,2,Rico Gathers,TE,1,DAL,LAR,6,4,67,47,1,25,8,12,0,0,0,0,0,12.70
2017,PRE,3,Jason Witten,TE,2,DAL,IND,2,2,100,24,0,17,12,12,0,0,0,0,0,3.40
2017,PRE,4,James Hanna,TE,3,DAL,OAK,3,3,100,17,0,13,6,6,0,0,0,0,0,3.20
2017,PRE,5,Blake Jarwin,TE,1,DAL,LAR,3,2,67,13,0,9,4,7,0,0,0,0,0,2.30
2017,PRE,6,Geoff Swaim,TE,2,DAL,IND,2,1,50,17,0,17,9,17,0,0,0,0,0,2.20
2017,PRE,7,Geoff Swaim,TE,3,DAL,OAK,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,8,Connor Hamlett,TE,1,DAL,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,9,Geoff Swaim,TE,1,DAL,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,10,James Hanna,TE,2,DAL,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,11,MJ McFarland,TE,2,DAL,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,12,Blake Jarwin,TE,2,DAL,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,13,MJ McFarland,TE,3,DAL,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,14,Blake Jarwin,TE,3,DAL,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Steven Scheu,TE,4,DEN,ARI,3,2,67,24,1,21,8,12,0,0,0,0,0,9.40
2017,PRE,2,Virgil Green,TE,3,DEN,GB,3,2,67,30,0,22,10,15,0,0,0,0,0,4.00
2017,PRE,3,Austin Traylor,TE,4,DEN,ARI,1,1,100,22,0,22,22,22,0,0,0,0,0,2.70
2017,PRE,4,Jeff Heuerman,TE,2,DEN,SF,2,2,100,16,0,10,8,8,0,0,0,0,0,2.60
2017,PRE,5,Jeff Heuerman,TE,4,DEN,ARI,1,1,100,17,0,17,17,17,0,0,0,0,0,2.20
2017,PRE,6,Steven Scheu,TE,2,DEN,SF,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2017,PRE,7,Steven Scheu,TE,3,DEN,GB,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,8,AJ Derby,TE,2,DEN,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,9,AJ Derby,TE,3,DEN,GB,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,10,Virgil Green,TE,2,DEN,SF,3,1,33,5,0,5,2,5,0,0,0,0,0,1.00
