Year,Season,Rk,Player,Pos,Week,Team,Opp,Att,Yds,YdsPerAtt,TD,Targets,Rec,Yds,TD,Fum,Lost,FantasyPts
2016,REG,17,Jordan Todman,RB,3,IND,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Jordan Todman,RB,4,IND,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,Jordan Todman,RB,5,IND,CHI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,TJ Yeldon,RB,1,JAX,GB,21,39,2,1,6,4,30,0,0,0,14.90
2016,REG,2,TJ Yeldon,RB,4,JAX,IND,14,71,5,0,5,4,46,0,1,0,13.70
2016,REG,3,Corey Grant,RB,2,JAX,LAC,0,0,0,0,1,1,15,1,0,0,8.00
2016,REG,4,TJ Yeldon,RB,2,JAX,LAC,7,28,4,0,9,8,10,0,0,0,7.80
2016,REG,5,TJ Yeldon,RB,3,JAX,BAL,6,17,3,0,3,2,11,0,0,0,3.80
2016,REG,6,Chris Ivory,RB,4,JAX,IND,8,29,4,0,1,0,0,0,0,0,2.90
2016,REG,7,Chris Ivory,RB,3,JAX,BAL,12,14,1,0,1,1,9,0,0,0,2.80
2016,REG,8,Denard Robinson,RB,2,JAX,LAC,1,7,7,0,2,1,7,0,0,0,1.90
2016,REG,9,Denard Robinson,RB,1,JAX,GB,3,7,2,0,0,0,0,0,0,0,0.70
2016,REG,10,Corey Grant,RB,1,JAX,GB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,11,Denard Robinson,RB,3,JAX,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Corey Grant,RB,3,JAX,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Denard Robinson,RB,4,JAX,IND,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Corey Grant,RB,4,JAX,IND,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Spencer Ware,RB,1,KC,LAC,11,70,6,1,8,7,129,0,0,0,29.40
2016,REG,2,Spencer Ware,RB,2,KC,HOU,10,57,6,0,3,2,48,0,1,1,9.50
2016,REG,3,Spencer Ware,RB,4,KC,PIT,13,82,6,0,5,1,14,0,1,1,8.10
2016,REG,4,Charcandrick West,RB,2,KC,HOU,6,61,10,0,2,1,2,0,0,0,6.80
2016,REG,5,Spencer Ware,RB,3,KC,NYJ,20,75,4,0,1,1,8,0,1,1,6.80
2016,REG,6,Charcandrick West,RB,1,KC,LAC,3,-1,0,0,6,6,24,0,0,0,5.30
2016,REG,7,Charcandrick West,RB,3,KC,NYJ,3,3,1,0,3,3,8,0,0,0,2.60
2016,REG,8,Knile Davis,RB,4,KC,PIT,1,-2,-2,0,3,2,14,0,0,0,2.20
2016,REG,9,Anthony Sherman,RB,3,KC,NYJ,0,0,0,0,1,1,3,0,0,0,0.80
2016,REG,10,Jamaal Charles,RB,4,KC,PIT,2,7,4,0,1,0,0,0,0,0,0.70
2016,REG,11,Anthony Sherman,RB,1,KC,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Knile Davis,RB,1,KC,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Anthony Sherman,RB,2,KC,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Knile Davis,RB,2,KC,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Knile Davis,RB,3,KC,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Anthony Sherman,RB,4,KC,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Melvin Gordon,RB,4,LAC,NO,19,36,2,2,7,6,43,0,1,1,20.90
2016,REG,2,Danny Woodhead,RB,1,LAC,KC,16,89,6,0,7,5,31,1,0,0,20.50
2016,REG,3,Melvin Gordon,RB,2,LAC,JAX,24,102,4,1,3,3,18,0,0,0,19.50
2016,REG,4,Melvin Gordon,RB,1,LAC,KC,14,57,4,2,0,0,0,0,0,0,17.70
2016,REG,5,Melvin Gordon,RB,3,LAC,IND,16,35,2,1,7,4,43,0,0,0,15.80
2016,REG,6,Melvin Gordon,RB,5,LAC,OAK,16,69,4,0,1,1,18,1,1,1,13.20
2016,REG,7,Danny Woodhead,RB,2,LAC,JAX,3,27,9,0,1,1,4,0,0,0,3.60
2016,REG,8,Dexter McCluster,RB,4,LAC,NO,1,2,2,0,3,2,9,0,0,0,2.10
2016,REG,9,Dexter McCluster,RB,3,LAC,IND,0,0,0,0,3,2,9,0,0,0,1.90
2016,REG,10,Kenneth Farrow,RB,2,LAC,JAX,4,13,3,0,1,0,0,0,0,0,1.30
2016,REG,11,Derek Watt,RB,3,LAC,IND,0,0,0,0,1,1,6,0,0,0,1.10
2016,REG,12,Derek Watt,RB,5,LAC,OAK,1,2,2,0,0,0,0,0,0,0,0.20
2016,REG,13,Dexter McCluster,RB,5,LAC,OAK,1,1,1,0,0,0,0,0,0,0,0.10
2016,REG,14,Derek Watt,RB,1,LAC,KC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Derek Watt,RB,2,LAC,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Kenneth Farrow,RB,3,LAC,IND,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Derek Watt,RB,4,LAC,NO,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Kenneth Farrow,RB,4,LAC,NO,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Todd Gurley,RB,3,LAR,TB,27,85,3,2,2,1,-5,0,0,0,20.50
2016,REG,2,Todd Gurley,RB,5,LAR,BUF,23,72,3,1,5,3,36,0,2,1,16.30
2016,REG,3,Todd Gurley,RB,4,LAR,ARI,19,33,2,0,5,5,49,0,0,0,10.70
2016,REG,4,Todd Gurley,RB,2,LAR,SEA,19,51,3,0,1,1,19,0,0,0,7.50
2016,REG,5,Todd Gurley,RB,1,LAR,SF,17,47,3,0,3,1,-5,0,0,0,4.70
2016,REG,6,Benjamin Cunningham,RB,3,LAR,TB,2,29,15,0,1,1,10,0,0,0,4.40
2016,REG,7,Malcolm Brown,RB,5,LAR,BUF,2,2,1,0,1,1,26,0,0,0,3.30
2016,REG,8,Malcolm Brown,RB,1,LAR,SF,1,5,5,0,1,1,8,0,0,0,1.80
2016,REG,9,Benjamin Cunningham,RB,2,LAR,SEA,1,2,2,0,2,1,7,0,0,0,1.40
2016,REG,10,Benjamin Cunningham,RB,1,LAR,SF,1,1,1,0,1,1,7,0,0,0,1.30
2016,REG,11,Chase Reynolds,RB,1,LAR,SF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Chase Reynolds,RB,2,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Malcolm Brown,RB,2,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Chase Reynolds,RB,3,LAR,TB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Malcolm Brown,RB,3,LAR,TB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Benjamin Cunningham,RB,4,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Chase Reynolds,RB,4,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Malcolm Brown,RB,4,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,Chase Reynolds,RB,5,LAR,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Arian Foster,RB,1,MIA,SEA,13,38,3,0,5,3,62,0,1,0,11.50
2016,REG,2,Jay Ajayi,RB,5,MIA,TEN,13,42,3,1,1,0,0,0,0,0,10.20
2016,REG,3,Damien Williams,RB,3,MIA,CLE,1,15,15,0,3,3,10,1,0,0,10.00
2016,REG,4,Jay Ajayi,RB,3,MIA,CLE,7,28,4,1,0,0,0,0,0,0,8.80
2016,REG,5,Kenyan Drake,RB,2,MIA,NE,2,12,6,1,2,2,6,0,0,0,8.80
2016,REG,6,Damien Williams,RB,5,MIA,TEN,1,3,3,0,2,2,67,0,0,0,8.00
2016,REG,7,Kenyan Drake,RB,3,MIA,CLE,9,37,4,0,2,2,11,0,0,0,5.80
2016,REG,8,Jay Ajayi,RB,4,MIA,CIN,6,33,6,0,2,2,13,0,0,0,5.60
2016,REG,9,Jay Ajayi,RB,2,MIA,NE,5,14,3,0,4,4,31,0,1,1,4.50
2016,REG,10,Damien Williams,RB,1,MIA,SEA,2,9,5,0,2,1,29,0,0,0,4.30
2016,REG,11,Kenyan Drake,RB,5,MIA,TEN,2,4,2,0,3,2,16,0,0,0,3.00
2016,REG,12,Damien Williams,RB,4,MIA,CIN,2,9,5,0,2,1,6,0,0,0,2.00
2016,REG,13,Isaiah Pead,RB,3,MIA,CLE,5,17,3,0,0,0,0,0,0,0,1.70
2016,REG,14,Isaiah Pead,RB,4,MIA,CIN,3,5,2,0,1,1,6,0,0,0,1.60
2016,REG,15,Kenyan Drake,RB,4,MIA,CIN,2,15,8,0,0,0,0,0,0,0,1.50
2016,REG,16,Arian Foster,RB,2,MIA,NE,3,9,3,0,0,0,0,0,0,0,0.90
2016,REG,17,Kenyan Drake,RB,1,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Isaiah Pead,RB,5,MIA,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Matt Asiata,RB,5,MIN,HOU,14,55,4,1,3,3,46,0,0,0,17.60
2016,REG,2,Jerick McKinnon,RB,4,MIN,NYG,18,85,5,1,5,3,10,0,0,0,17.00
2016,REG,3,Matt Asiata,RB,4,MIN,NYG,6,6,1,1,2,2,12,0,0,0,8.80
2016,REG,4,Jerick McKinnon,RB,3,MIN,CAR,16,45,3,0,2,1,2,0,0,0,7.20
2016,REG,5,Jerick McKinnon,RB,5,MIN,HOU,20,36,2,0,3,1,10,0,0,0,5.10
2016,REG,6,Adrian Peterson,RB,2,MIN,GB,12,19,2,0,3,2,7,0,0,0,3.60
2016,REG,7,Adrian Peterson,RB,1,MIN,TEN,19,31,2,0,2,0,0,0,0,0,3.10
2016,REG,8,Matt Asiata,RB,2,MIN,GB,6,14,2,0,1,1,11,0,0,0,3.00
2016,REG,9,Matt Asiata,RB,3,MIN,CAR,6,15,3,0,1,1,4,0,0,0,2.40
2016,REG,10,Jerick McKinnon,RB,1,MIN,TEN,1,6,6,0,2,1,3,0,0,0,1.40
2016,REG,11,Matt Asiata,RB,1,MIN,TEN,4,13,3,0,0,0,0,0,0,0,1.30
2016,REG,12,Zach Line,RB,4,MIN,NYG,3,6,2,0,0,0,0,0,0,0,0.60
2016,REG,13,Jerick McKinnon,RB,2,MIN,GB,2,2,1,0,1,1,-1,0,0,0,0.60
2016,REG,14,Zach Line,RB,1,MIN,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Zach Line,RB,2,MIN,GB,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Zach Line,RB,3,MIN,CAR,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Zach Line,RB,5,MIN,HOU,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,1,LeGarrette Blount,RB,3,NE,HOU,24,105,4,2,0,0,0,0,0,0,22.50
2016,REG,2,LeGarrette Blount,RB,2,NE,MIA,29,123,4,1,0,0,0,0,1,0,18.30
2016,REG,3,LeGarrette Blount,RB,1,NE,ARI,22,70,3,1,0,0,0,0,1,1,11.00
2016,REG,4,James White,RB,5,NE,CLE,5,26,5,0,6,4,63,0,0,0,10.90
2016,REG,5,LeGarrette Blount,RB,5,NE,CLE,18,37,2,1,0,0,0,0,0,0,9.70
2016,REG,6,James White,RB,4,NE,BUF,4,12,3,0,5,5,50,0,0,0,8.70
2016,REG,7,LeGarrette Blount,RB,4,NE,BUF,13,54,4,0,3,3,4,0,0,0,7.30
2016,REG,8,James White,RB,1,NE,ARI,1,4,4,0,7,5,40,0,0,0,6.90
2016,REG,9,James White,RB,2,NE,MIA,4,19,5,0,4,2,10,0,0,0,3.90
2016,REG,10,Brandon Bolden,RB,4,NE,BUF,0,0,0,0,3,2,15,0,0,0,2.50
2016,REG,11,James White,RB,3,NE,HOU,3,12,4,0,2,1,2,0,0,0,1.90
2016,REG,12,DJ Foster,RB,5,NE,CLE,6,17,3,0,0,0,0,0,0,0,1.70
2016,REG,13,DJ Foster,RB,2,NE,MIA,1,7,7,0,2,1,2,0,0,0,1.40
2016,REG,14,Brandon Bolden,RB,1,NE,ARI,1,4,4,0,0,0,0,0,0,0,0.40
2016,REG,15,James Develin,RB,1,NE,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Brandon Bolden,RB,2,NE,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,James Develin,RB,2,NE,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Brandon Bolden,RB,3,NE,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,James Develin,RB,3,NE,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,20,James Develin,RB,4,NE,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,21,James Develin,RB,5,NE,CLE,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Mark Ingram,RB,3,NO,ATL,15,77,5,0,6,4,30,1,0,0,20.70
2016,REG,2,John Kuhn,RB,4,NO,LAC,3,5,2,2,2,2,7,1,0,0,20.20
2016,REG,3,Mark Ingram,RB,4,NO,LAC,18,56,3,1,7,6,49,0,0,0,19.50
2016,REG,4,Mark Ingram,RB,1,NO,OAK,12,58,5,0,2,2,29,0,0,0,9.70
2016,REG,5,Travaris Cadet,RB,1,NO,OAK,1,1,1,0,7,3,14,1,0,0,9.00
2016,REG,6,Mark Ingram,RB,2,NO,NYG,9,30,3,0,4,4,17,0,0,0,6.70
2016,REG,7,John Kuhn,RB,3,NO,ATL,1,3,3,1,0,0,0,0,0,0,6.30
2016,REG,8,Travaris Cadet,RB,3,NO,ATL,0,0,0,0,6,6,32,0,0,0,6.20
2016,REG,9,Travaris Cadet,RB,2,NO,NYG,0,0,0,0,3,2,17,0,0,0,2.70
2016,REG,10,Daniel Lasco,RB,4,NO,LAC,4,12,3,0,2,1,7,0,0,0,2.40
2016,REG,11,John Kuhn,RB,2,NO,NYG,1,2,2,0,2,2,8,0,0,0,2.00
2016,REG,12,Tim Hightower,RB,3,NO,ATL,3,19,6,0,0,0,0,0,0,0,1.90
2016,REG,13,Tim Hightower,RB,1,NO,OAK,4,9,2,0,1,1,1,0,0,0,1.50
2016,REG,14,Tim Hightower,RB,4,NO,LAC,4,11,3,0,0,0,0,0,0,0,1.10
2016,REG,15,Tim Hightower,RB,2,NO,NYG,3,9,3,0,0,0,0,0,0,0,0.90
2016,REG,16,John Kuhn,RB,1,NO,OAK,2,4,2,0,1,0,0,0,0,0,0.40
2016,REG,17,Marcus Murphy,RB,1,NO,OAK,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,18,Daniel Lasco,RB,1,NO,OAK,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,19,Daniel Lasco,RB,2,NO,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,20,Marcus Murphy,RB,3,NO,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,21,Daniel Lasco,RB,3,NO,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,22,Travaris Cadet,RB,4,NO,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Shane Vereen,RB,3,NYG,WAS,11,67,6,1,5,2,28,0,1,1,14.50
2016,REG,2,Orleans Darkwa,RB,3,NYG,WAS,10,53,5,1,1,1,9,0,0,0,12.70
2016,REG,3,Orleans Darkwa,RB,4,NYG,MIN,12,48,4,1,2,0,0,0,0,0,10.80
2016,REG,4,Bobby Rainey,RB,5,NYG,GB,5,22,4,0,6,6,52,0,0,0,10.40
2016,REG,5,Bobby Rainey,RB,4,NYG,MIN,4,22,6,0,9,7,43,0,0,0,10.00
2016,REG,6,Paul Perkins,RB,4,NYG,MIN,2,8,4,0,3,2,72,0,0,0,9.00
2016,REG,7,Rashad Jennings,RB,1,NYG,DAL,18,75,4,0,2,1,3,0,0,0,8.30
2016,REG,8,Shane Vereen,RB,1,NYG,DAL,6,38,6,0,5,3,23,0,0,0,7.60
2016,REG,9,Shane Vereen,RB,2,NYG,NO,14,42,3,0,3,3,24,0,1,1,6.10
2016,REG,10,Rashad Jennings,RB,2,NYG,NO,13,27,2,0,2,2,13,0,0,0,5.00
2016,REG,11,Bobby Rainey,RB,3,NYG,WAS,0,0,0,0,2,1,24,0,0,0,2.90
2016,REG,12,Paul Perkins,RB,5,NYG,GB,2,9,5,0,2,1,13,0,0,0,2.70
2016,REG,13,Orleans Darkwa,RB,5,NYG,GB,7,11,2,0,0,0,0,0,0,0,1.10
2016,REG,14,Orleans Darkwa,RB,2,NYG,NO,1,-1,-1,0,1,1,3,0,0,0,0.70
2016,REG,15,Bobby Rainey,RB,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Orleans Darkwa,RB,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,17,Paul Perkins,RB,3,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Matt Forte,RB,2,NYJ,BUF,30,100,3,3,3,2,9,0,0,0,29.90
2016,REG,2,Matt Forte,RB,1,NYJ,CIN,22,96,4,0,7,5,59,0,0,0,18.00
2016,REG,3,Bilal Powell,RB,4,NYJ,SEA,4,26,7,0,9,6,54,0,0,0,11.00
2016,REG,4,Bilal Powell,RB,3,NYJ,KC,4,30,8,0,6,6,41,0,1,1,8.10
2016,REG,5,Bilal Powell,RB,5,NYJ,PIT,4,10,3,0,8,6,41,0,0,0,8.10
2016,REG,6,Matt Forte,RB,3,NYJ,KC,15,65,4,0,4,2,-1,0,0,0,7.40
2016,REG,7,Matt Forte,RB,5,NYJ,PIT,12,53,4,0,2,2,7,0,0,0,7.00
2016,REG,8,Bilal Powell,RB,1,NYJ,CIN,4,41,10,0,4,2,7,0,0,0,5.80
2016,REG,9,Matt Forte,RB,4,NYJ,SEA,14,27,2,0,3,2,16,0,0,0,5.30
2016,REG,10,Bilal Powell,RB,2,NYJ,BUF,1,2,2,0,2,1,1,0,0,0,0.80
2016,REG,11,Lawrence Thomas,RB,1,NYJ,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Julian Howsare,RB,1,NYJ,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Julian Howsare,RB,2,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Lawrence Thomas,RB,2,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Lawrence Thomas,RB,3,NYJ,KC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Latavius Murray,RB,2,OAK,ATL,8,57,7,1,6,6,44,0,0,0,19.10
2016,REG,2,Jalen Richard,RB,1,OAK,NO,3,84,28,1,2,2,11,0,0,0,16.50
2016,REG,3,Latavius Murray,RB,1,OAK,NO,14,59,4,1,2,1,13,0,0,0,13.70
2016,REG,4,Jalen Richard,RB,5,OAK,LAC,8,31,4,0,7,6,66,0,0,0,12.70
2016,REG,5,Latavius Murray,RB,3,OAK,TEN,10,37,4,1,1,1,1,0,0,0,10.30
2016,REG,6,Jamize Olawale,RB,5,OAK,LAC,6,22,4,1,1,1,2,0,0,0,8.90
2016,REG,7,Deandre Washington,RB,5,OAK,LAC,9,23,3,0,6,5,29,0,0,0,7.70
2016,REG,8,Deandre Washington,RB,3,OAK,TEN,6,57,10,0,1,1,5,0,0,0,6.70
2016,REG,9,Jamize Olawale,RB,1,OAK,NO,1,2,2,1,0,0,0,0,0,0,6.20
2016,REG,10,Deandre Washington,RB,2,OAK,ATL,7,46,7,0,1,1,6,0,0,0,5.70
2016,REG,11,Jamize Olawale,RB,2,OAK,ATL,1,11,11,0,2,2,28,0,0,0,4.90
2016,REG,12,Jalen Richard,RB,3,OAK,TEN,6,28,5,0,1,1,13,0,0,0,4.60
2016,REG,13,Deandre Washington,RB,4,OAK,BAL,5,30,6,0,3,3,16,0,1,1,4.10
2016,REG,14,Latavius Murray,RB,4,OAK,BAL,8,19,2,0,2,2,5,0,0,0,3.40
2016,REG,15,Jalen Richard,RB,2,OAK,ATL,6,17,3,0,1,1,10,0,0,0,3.20
2016,REG,16,Deandre Washington,RB,1,OAK,NO,5,14,3,0,1,1,10,0,0,0,2.90
2016,REG,17,Jalen Richard,RB,4,OAK,BAL,2,15,8,0,3,1,5,0,0,0,2.50
2016,REG,18,Taiwan Jones,RB,1,OAK,NO,1,-8,-8,0,2,2,17,0,0,0,1.90
2016,REG,19,Taiwan Jones,RB,2,OAK,ATL,0,0,0,0,0,0,0,0,1,0,0.00
2016,REG,20,Taiwan Jones,RB,3,OAK,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,21,Jamize Olawale,RB,3,OAK,TEN,1,0,0,0,1,0,0,0,0,0,0.00
2016,REG,22,Jamize Olawale,RB,4,OAK,BAL,1,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Darren Sproles,RB,3,PHI,PIT,2,-1,-1,0,6,6,128,1,0,0,21.70
2016,REG,2,Ryan Mathews,RB,2,PHI,CHI,9,32,4,2,1,1,3,0,0,0,16.00
2016,REG,3,Ryan Mathews,RB,5,PHI,DET,11,42,4,0,5,5,33,1,1,1,14.00
2016,REG,4,Wendell Smallwood,RB,3,PHI,PIT,17,79,5,1,0,0,0,0,0,0,13.90
2016,REG,5,Ryan Mathews,RB,1,PHI,CLE,22,77,4,1,0,0,0,0,0,0,13.70
2016,REG,6,Kenjon Barner,RB,3,PHI,PIT,8,42,5,1,0,0,0,0,0,0,10.20
2016,REG,7,Darren Sproles,RB,5,PHI,DET,5,45,9,0,4,4,23,0,0,0,8.80
2016,REG,8,Darren Sproles,RB,2,PHI,CHI,12,40,3,0,2,2,8,0,0,0,5.80
2016,REG,9,Darren Sproles,RB,1,PHI,CLE,5,12,2,0,5,2,24,0,0,0,4.60
2016,REG,10,Kenjon Barner,RB,1,PHI,CLE,4,42,11,0,0,0,0,0,0,0,4.20
2016,REG,11,Wendell Smallwood,RB,2,PHI,CHI,2,16,8,0,1,0,0,0,0,0,1.60
2016,REG,12,Kenjon Barner,RB,2,PHI,CHI,2,2,1,0,0,0,0,0,0,0,0.20
2016,REG,13,Wendell Smallwood,RB,1,PHI,CLE,1,1,1,0,0,0,0,0,0,0,0.10
2016,REG,14,Kenjon Barner,RB,5,PHI,DET,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Wendell Smallwood,RB,5,PHI,DET,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,16,Ryan Mathews,RB,3,PHI,PIT,2,-5,-3,0,0,0,0,0,0,0,-0.50
2016,REG,1,DeAngelo Williams,RB,1,PIT,WAS,26,143,6,2,9,6,28,0,0,0,32.10
2016,REG,2,DeAngelo Williams,RB,2,PIT,CIN,32,94,3,0,5,4,38,1,0,0,21.20
2016,REG,3,Le'Veon Bell,RB,4,PIT,KC,18,144,8,0,6,5,34,0,0,0,20.30
2016,REG,4,Le'Veon Bell,RB,5,PIT,NYJ,20,66,3,0,11,9,88,0,0,0,19.90
2016,REG,5,DeAngelo Williams,RB,4,PIT,KC,4,7,2,1,1,1,2,0,0,0,7.40
2016,REG,6,DeAngelo Williams,RB,3,PIT,PHI,8,21,3,0,7,4,23,0,0,0,6.40
2016,REG,7,Fitzgerald Toussaint,RB,2,PIT,CIN,1,4,4,0,1,1,9,0,0,0,1.80
2016,REG,8,Fitzgerald Toussaint,RB,1,PIT,WAS,3,6,2,0,0,0,0,0,0,0,0.60
2016,REG,9,Daryl Richardson,RB,2,PIT,CIN,1,6,6,0,0,0,0,0,0,0,0.60
2016,REG,10,Daryl Richardson,RB,3,PIT,PHI,1,1,1,0,0,0,0,0,0,0,0.10
2016,REG,11,Daryl Richardson,RB,1,PIT,WAS,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,12,Fitzgerald Toussaint,RB,3,PIT,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Fitzgerald Toussaint,RB,4,PIT,KC,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,DeAngelo Williams,RB,5,PIT,NYJ,1,0,0,0,1,0,0,0,0,0,0.00
2016,REG,15,Fitzgerald Toussaint,RB,5,PIT,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Christine Michael,RB,3,SEA,SF,20,106,5,2,3,2,5,0,0,0,24.10
2016,REG,2,Christine Michael,RB,4,SEA,NYJ,18,58,3,0,6,5,32,1,0,0,17.50
2016,REG,3,CJ Spiller,RB,4,SEA,NYJ,2,12,6,0,3,2,5,1,0,0,8.70
2016,REG,4,Christine Michael,RB,1,SEA,MIA,15,66,4,0,4,2,5,0,0,0,8.10
2016,REG,5,Christine Michael,RB,2,SEA,LAR,10,60,6,0,4,3,26,0,1,1,8.10
2016,REG,6,Thomas Rawls,RB,1,SEA,MIA,12,32,3,0,3,3,26,0,0,0,7.30
2016,REG,7,Alex Collins,RB,3,SEA,SF,4,12,3,0,2,2,19,0,0,0,4.10
2016,REG,8,Thomas Rawls,RB,2,SEA,LAR,7,-7,-1,0,3,3,15,0,0,0,2.30
2016,REG,9,CJ Prosise,RB,1,SEA,MIA,1,-2,-2,0,1,1,13,0,0,0,1.60
2016,REG,10,Terrence Magee,RB,3,SEA,SF,3,12,4,0,0,0,0,0,0,0,1.20
2016,REG,11,Alex Collins,RB,4,SEA,NYJ,1,1,1,0,0,0,0,0,0,0,0.10
2016,REG,12,Taniela Tupou,RB,1,SEA,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,13,Will Tukuafu,RB,2,SEA,LAR,0,0,0,0,1,0,0,0,0,0,0.00
2016,REG,14,Alex Collins,RB,2,SEA,LAR,2,0,0,0,0,0,0,0,0,0,0.00
2016,REG,1,Carlos Hyde,RB,3,SF,SEA,21,103,5,2,1,1,2,0,0,0,25.00
2016,REG,2,Carlos Hyde,RB,1,SF,LAR,23,88,4,2,3,2,5,0,0,0,22.30
2016,REG,3,Carlos Hyde,RB,5,SF,ARI,22,78,4,1,6,6,36,0,0,0,20.40
2016,REG,4,Carlos Hyde,RB,4,SF,DAL,15,74,5,1,1,1,5,0,0,0,14.40
2016,REG,5,Shaun Draughn,RB,1,SF,LAR,7,18,3,1,2,2,18,0,1,1,8.60
2016,REG,6,Carlos Hyde,RB,2,SF,CAR,14,34,2,0,3,3,18,0,1,1,4.70
2016,REG,7,Shaun Draughn,RB,2,SF,CAR,9,21,2,0,1,0,0,0,0,0,2.10
2016,REG,8,Shaun Draughn,RB,3,SF,SEA,5,10,2,0,2,1,2,0,0,0,1.70
2016,REG,9,Mike Davis,RB,2,SF,CAR,0,0,0,0,1,1,10,0,0,0,1.50
2016,REG,10,Shaun Draughn,RB,4,SF,DAL,2,5,3,0,1,1,3,0,0,0,1.30
2016,REG,11,Mike Davis,RB,5,SF,ARI,2,4,2,0,0,0,0,0,0,0,0.40
2016,REG,12,Mike Davis,RB,1,SF,LAR,3,1,0,0,0,0,0,0,0,0,0.10
2016,REG,13,Mike Davis,RB,3,SF,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,14,Mike Davis,RB,4,SF,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2016,REG,15,Shaun Draughn,RB,5,SF,ARI,2,-1,-1,0,0,0,0,0,0,0,-0.10
