Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,FantasyPts
2017,REG,5,Chris Conley,WR,1,KC,NE,4,2,50,43,0,25,11,22,0,0,0,0,0,6.30
2017,REG,6,Albert Wilson,WR,2,KC,PHI,3,2,67,22,0,12,7,11,1,4,0,0,0,4.60
2017,REG,7,De'Anthony Thomas,WR,1,KC,NE,1,1,100,-2,0,-2,-2,-2,1,4,0,0,0,1.20
2017,REG,8,Demarcus Robinson,WR,1,KC,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Jehu Chesson,WR,1,KC,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,10,De'Anthony Thomas,WR,2,KC,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,11,Demarcus Robinson,WR,2,KC,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Keenan Allen,WR,2,LAC,MIA,10,9,90,100,0,24,10,11,0,0,0,0,0,22.00
2017,REG,2,Keenan Allen,WR,1,LAC,DEN,10,5,50,35,1,9,4,7,0,0,0,0,0,14.50
2017,REG,3,Travis Benjamin,WR,1,LAC,DEN,4,3,75,43,1,38,11,14,0,0,0,0,0,13.30
2017,REG,4,Tyrell Williams,WR,1,LAC,DEN,7,5,71,54,0,14,8,11,0,0,0,0,0,10.40
2017,REG,5,Tyrell Williams,WR,2,LAC,MIA,4,4,100,54,0,23,14,14,0,0,0,0,0,9.40
2017,REG,6,Travis Benjamin,WR,2,LAC,MIA,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10
2017,REG,7,Dontrelle Inman,WR,2,LAC,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Cooper Kupp,WR,1,LAR,IND,6,4,67,76,1,28,13,19,0,0,0,0,0,17.60
2017,REG,2,Sammy Watkins,WR,1,LAR,IND,5,5,100,58,0,24,12,12,0,0,0,0,0,10.80
2017,REG,3,Robert Woods,WR,1,LAR,IND,5,3,60,53,0,27,11,18,0,0,0,0,0,8.30
2017,REG,4,Cooper Kupp,WR,2,LAR,WAS,6,3,50,33,0,17,6,11,0,0,0,0,0,6.30
2017,REG,5,Sammy Watkins,WR,2,LAR,WAS,2,2,100,30,0,28,15,15,0,0,0,0,0,5.00
2017,REG,6,Josh Reynolds,WR,2,LAR,WAS,1,1,100,28,0,28,28,28,0,0,0,0,0,3.80
2017,REG,7,Robert Woods,WR,2,LAR,WAS,4,1,25,8,0,8,2,8,0,0,0,0,0,1.80
2017,REG,8,Tavon Austin,WR,1,LAR,IND,1,1,100,7,0,7,7,7,2,11,0,1,1,1.80
2017,REG,9,Tavon Austin,WR,2,LAR,WAS,2,0,0,0,0,0,0,0,3,8,0,0,0,0.80
2017,REG,10,Pharoh Cooper,WR,1,LAR,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,11,Josh Reynolds,WR,1,LAR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,12,Pharoh Cooper,WR,2,LAR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Jarvis Landry,WR,2,MIA,LAC,15,13,87,78,0,18,5,6,1,-7,0,0,0,20.10
2017,REG,2,Devante Parker,WR,2,MIA,LAC,9,4,44,85,0,31,9,21,0,0,0,0,0,12.50
2017,REG,3,Kenny Stills,WR,2,MIA,LAC,5,2,40,37,1,29,7,19,0,0,0,0,0,11.70
2017,REG,4,Leonte Carroo,WR,2,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,5,Jakeem Grant,WR,2,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Stefon Diggs,WR,1,MIN,NO,8,7,88,93,2,30,12,13,1,-6,0,0,0,27.70
2017,REG,2,Adam Thielen,WR,1,MIN,NO,10,9,90,157,0,44,16,17,0,0,0,0,0,27.70
2017,REG,3,Adam Thielen,WR,2,MIN,PIT,6,5,83,44,0,24,7,9,0,0,0,1,1,8.40
2017,REG,4,Laquon Treadwell,WR,2,MIN,PIT,6,3,50,33,0,15,6,11,0,0,0,0,0,6.30
2017,REG,5,Stefon Diggs,WR,2,MIN,PIT,6,2,33,27,0,21,5,14,1,4,0,0,0,5.10
2017,REG,6,Jarius Wright,WR,1,MIN,NO,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10
2017,REG,7,Jarius Wright,WR,2,MIN,PIT,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90
