QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,WR,Victor Bolden Jr. (9760045),Victor Bolden Jr.,9760045,WR,3000,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,WR,Kendrick Bourne (9760065),Kendrick Bourne,9760065,WR,3000,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,WR,Travis Rudolph (9760095),Travis Rudolph,9760095,WR,3000,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,RB,Andy Janovich (9760136),Andy Janovich,9760136,RB,3000,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,WR,Isaiah McKenzie (9760144),Isaiah McKenzie,9760144,WR,3000,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,WR,Cody Latimer (9760146),Cody Latimer,9760146,WR,3000,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,WR,Jordan Taylor (9760148),Jordan Taylor,9760148,WR,3000,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,DST,Broncos  (9760158),Broncos ,9760158,DST,3000,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,RB,James Develin (9760169),James Develin,9760169,RB,3000,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,RB,Brandon Bolden (9760171),Brandon Bolden,9760171,RB,3000,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,WR,Matthew Slater (9760183),Matthew Slater,9760183,WR,3000,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,RB,Senorise Perry (9760199),Senorise Perry,9760199,RB,3000,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,WR,Leonte Carroo (9760207),Leonte Carroo,9760207,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,WR,Jakeem Grant (9760209),Jakeem Grant,9760209,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,WR,Isaiah Ford (9760211),Isaiah Ford,9760211,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,WR,Rashawn Scott (9760213),Rashawn Scott,9760213,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,RB,Fozzy Whittaker (9760229),Fozzy Whittaker,9760229,RB,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,RB,Alex Armah (9760231),Alex Armah,9760231,RB,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,RB,Cameron Artis-Payne (9760233),Cameron Artis-Payne,9760233,RB,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,WR,Russell Shepard (9760237),Russell Shepard,9760237,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,WR,Damiere Byrd (9760241),Damiere Byrd,9760241,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,WR,Kaelin Clay (9760243),Kaelin Clay,9760243,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,WR,Brenton Bersin (9760245),Brenton Bersin,9760245,WR,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,TE,Ed Dickson (9760249),Ed Dickson,9760249,TE,3000,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,TE,Nick O'Leary (9759810),Nick O'Leary,9759810,TE,2900,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,DST,Buccaneers  (9759371),Buccaneers ,9759371,DST,2900,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,DST,Redskins  (9759372),Redskins ,9759372,DST,2900,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,TE,Jesse James (9759889),Jesse James,9759889,TE,2800,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,DST,Jets  (9759365),Jets ,9759365,DST,2800,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,DST,Titans  (9759359),Titans ,9759359,DST,2800,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,TE,Tyler Higbee (9759795),Tyler Higbee,9759795,TE,2800,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,TE,Julius Thomas (9760215),Julius Thomas,9760215,TE,2800,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,DST,Chargers  (9759368),Chargers ,9759368,DST,2700,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,TE,Antonio Gates (9759398),Antonio Gates,9759398,TE,2700,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,TE,Ryan Griffin (9759569),Ryan Griffin,9759569,TE,2700,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,TE,A.J. Derby (9760150),A.J. Derby,9760150,TE,2700,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,TE,Dwayne Allen (9760187),Dwayne Allen,9760187,TE,2700,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,DST,Cardinals  (9759366),Cardinals ,9759366,DST,2600,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,TE,Coby Fleener (9759491),Coby Fleener,9759491,TE,2600,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,TE,Dion Sims (9759638),Dion Sims,9759638,TE,2600,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,David Njoku (9760093),David Njoku,9760093,TE,2600,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,TE,Jonnu Smith (9760020),Jonnu Smith,9760020,TE,2600,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,TE,Niles Paul (9759514),Niles Paul,9759514,TE,2600,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,DST,49ers  (9759369),49ers ,9759369,DST,2600,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,TE,Jermaine Gresham (9759454),Jermaine Gresham,9759454,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,TE,Ifeanyi Momah (9759484),Ifeanyi Momah,9759484,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,TE,Luke Willson (9759575),Luke Willson,9759575,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,TE,Tyler Ott (9759684),Tyler Ott,9759684,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,TE,Nick Vannett (9759824),Nick Vannett,9759824,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,SEA,
,,,,,,,,,,TE,Troy Niklas (9759862),Troy Niklas,9759862,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,TE,Ricky Seals-Jones (9760026),Ricky Seals-Jones,9760026,TE,2500,SEA@ARI 11/09/2017 08:25PM ET,ARI,
,,,,,,,,,,TE,Michael Hoomanawanui (9759456),Michael Hoomanawanui,9759456,TE,2500,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,TE,Josh Hill (9759586),Josh Hill,9759586,TE,2500,NO@BUF 11/12/2017 01:00PM ET,NO,
,,,,,,,,,,TE,Logan Thomas (9759621),Logan Thomas,9759621,TE,2500,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,TE,Khari Lee (9760112),Khari Lee,9760112,TE,2500,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,TE,Zach Miller (9759400),Zach Miller,9759400,TE,2500,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,Andrew DePaola (9759434),Andrew DePaola,9759434,TE,2500,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,Lance Kendricks (9759448),Lance Kendricks,9759448,TE,2500,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,TE,Daniel Brown (9759740),Daniel Brown,9759740,TE,2500,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,Richard Rodgers (9759847),Richard Rodgers,9759847,TE,2500,GB@CHI 11/12/2017 01:00PM ET,GB,
,,,,,,,,,,TE,Adam Shaheen (9760120),Adam Shaheen,9760120,TE,2500,GB@CHI 11/12/2017 01:00PM ET,CHI,
,,,,,,,,,,TE,Darren Fells (9759411),Darren Fells,9759411,TE,2500,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,TE,Matt Lengel (9759615),Matt Lengel,9759615,TE,2500,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,TE,Randall Telfer (9759705),Randall Telfer,9759705,TE,2500,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,TE,Seth DeValve (9759880),Seth DeValve,9759880,TE,2500,CLE@DET 11/12/2017 01:00PM ET,CLE,
,,,,,,,,,,TE,Michael Roberts (9760047),Michael Roberts,9760047,TE,2500,CLE@DET 11/12/2017 01:00PM ET,DET,
,,,,,,,,,,TE,Vance McDonald (9759595),Vance McDonald,9759595,TE,2500,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,TE,Brandon Williams (9759652),Brandon Williams,9759652,TE,2500,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,TE,Erik Swoope (9759676),Erik Swoope,9759676,TE,2500,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,TE,Xavier Grimble (9759703),Xavier Grimble,9759703,TE,2500,PIT@IND 11/12/2017 01:00PM ET,PIT,
,,,,,,,,,,TE,Darrell Daniels (9760034),Darrell Daniels,9760034,TE,2500,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,TE,Marcedes Lewis (9759384),Marcedes Lewis,9759384,TE,2500,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,Sean McGrath (9759465),Sean McGrath,9759465,TE,2500,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,TE,James O'Shaughnessy (9759678),James O'Shaughnessy,9759678,TE,2500,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,Ben Koyack (9759860),Ben Koyack,9759860,TE,2500,LAC@JAX 11/12/2017 01:00PM ET,JAX,
,,,,,,,,,,TE,Sean Culkin (9759900),Sean Culkin,9759900,TE,2500,LAC@JAX 11/12/2017 01:00PM ET,LAC,
,,,,,,,,,,TE,Luke Stocker (9759458),Luke Stocker,9759458,TE,2500,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,TE,Eric Tomlinson (9759694),Eric Tomlinson,9759694,TE,2500,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,TE,Neal Sterling (9759696),Neal Sterling,9759696,TE,2500,NYJ@TB 11/12/2017 01:00PM ET,NYJ,
,,,,,,,,,,TE,O.J. Howard (9759988),O.J. Howard,9759988,TE,2500,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,TE,Antony Auclair (9760122),Antony Auclair,9760122,TE,2500,NYJ@TB 11/12/2017 01:00PM ET,TB,
,,,,,,,,,,DST,Bengals  (9759354),Bengals ,9759354,DST,2500,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Clark Harris (9759390),Clark Harris,9759390,TE,2500,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Beau Brinkley (9759556),Beau Brinkley,9759556,TE,2500,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,TE,Ryan Hewitt (9759607),Ryan Hewitt,9759607,TE,2500,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,C.J. Uzomah (9759768),C.J. Uzomah,9759768,TE,2500,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Phillip Supernaw (9759875),Phillip Supernaw,9759875,TE,2500,CIN@TEN 11/12/2017 01:00PM ET,TEN,
,,,,,,,,,,TE,Cethan Carter (9759974),Cethan Carter,9759974,TE,2500,CIN@TEN 11/12/2017 01:00PM ET,CIN,
,,,,,,,,,,TE,Kevin McDermott (9759562),Kevin McDermott,9759562,TE,2500,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,TE,Blake Bell (9759658),Blake Bell,9759658,TE,2500,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,TE,David Morgan (9759867),David Morgan,9759867,TE,2500,MIN@WAS 11/12/2017 01:00PM ET,MIN,
,,,,,,,,,,TE,Jeremy Sprinkle (9759919),Jeremy Sprinkle,9759919,TE,2500,MIN@WAS 11/12/2017 01:00PM ET,WAS,
,,,,,,,,,,TE,Stephen Anderson (9759843),Stephen Anderson,9759843,TE,2500,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,TE,Derek Carrier (9759898),Derek Carrier,9759898,TE,2500,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,TE,Gerald Everett (9760107),Gerald Everett,9760107,TE,2500,HOU@LAR 11/12/2017 04:05PM ET,LAR,
,,,,,,,,,,TE,James Hanna (9759520),James Hanna,9759520,TE,2500,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Levine Toilolo (9759610),Levine Toilolo,9759610,TE,2500,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,TE,Eric Saubert (9759934),Eric Saubert,9759934,TE,2500,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,TE,Rico Gathers (9759946),Rico Gathers,9759946,TE,2500,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Blake Jarwin (9759960),Blake Jarwin,9759960,TE,2500,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Geoff Swaim (9759967),Geoff Swaim,9759967,TE,2500,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,TE,Kyle Nelson (9759444),Kyle Nelson,9759444,TE,2500,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,TE,Rhett Ellison (9759482),Rhett Ellison,9759482,TE,2500,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,TE,Garrett Celek (9759511),Garrett Celek,9759511,TE,2500,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,TE,Matt LaCosse (9759820),Matt LaCosse,9759820,TE,2500,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,TE,Jerell Adams (9759923),Jerell Adams,9759923,TE,2500,NYG@SF 11/12/2017 04:25PM ET,NYG,
,,,,,,,,,,TE,Cole Hikutini (9759954),Cole Hikutini,9759954,TE,2500,NYG@SF 11/12/2017 04:25PM ET,SF,
,,,,,,,,,,TE,Virgil Green (9760152),Virgil Green,9760152,TE,2500,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,TE,Jake Butt (9760154),Jake Butt,9760154,TE,2500,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,TE,Jeff Heuerman (9760156),Jeff Heuerman,9760156,TE,2500,NE@DEN 11/12/2017 08:30PM ET,DEN,
,,,,,,,,,,TE,Jacob Hollister (9760189),Jacob Hollister,9760189,TE,2500,NE@DEN 11/12/2017 08:30PM ET,NE,
,,,,,,,,,,TE,Anthony Fasano (9760217),Anthony Fasano,9760217,TE,2500,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,TE,MarQueis Gray (9760219),MarQueis Gray,9760219,TE,2500,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,DST,Dolphins  (9760221),Dolphins ,9760221,DST,2500,MIA@CAR 11/13/2017 08:30PM ET,MIA,
,,,,,,,,,,TE,Chris Manhertz (9760251),Chris Manhertz,9760251,TE,2500,MIA@CAR 11/13/2017 08:30PM ET,CAR,
,,,,,,,,,,DST,Bills  (9759351),Bills ,9759351,DST,2400,NO@BUF 11/12/2017 01:00PM ET,BUF,
,,,,,,,,,,DST,Falcons  (9759350),Falcons ,9759350,DST,2400,DAL@ATL 11/12/2017 04:25PM ET,ATL,
,,,,,,,,,,DST,Texans  (9759352),Texans ,9759352,DST,2300,HOU@LAR 11/12/2017 04:05PM ET,HOU,
,,,,,,,,,,DST,Cowboys  (9759356),Cowboys ,9759356,DST,2200,DAL@ATL 11/12/2017 04:25PM ET,DAL,
,,,,,,,,,,DST,Colts  (9759360),Colts ,9759360,DST,2100,PIT@IND 11/12/2017 01:00PM ET,IND,
,,,,,,,,,,DST,Browns  (9759355),Browns ,9759355,DST,2000,CLE@DET 11/12/2017 01:00PM ET,CLE,
