Year,Week,Slate,ID,Name,Position,Salary,GameInfo,Team,Opponent,FPPG,InjuryStatus,InjuryDetails
2017,Week9,Full,9726275,Ameer Abdullah,RB,3900,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9726106,Elijah McGuire,RB,3800,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9725521,Jaguars,DST,3800,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9725872,Willie Snead,WR,3800,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9725812,Orleans Darkwa,RB,3800,LAR@NYG 11/05/2017 01:00PM ET,NYG,,0.0,,
2017,Week9,Full,9725763,Marquise Goodwin,WR,3800,ARI@SF 11/05/2017 04:05PM ET,SF,,0.0,,
2017,Week9,Full,9725630,Deonte Thompson,WR,3700,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725650,Jeremy Kerley,WR,3700,BUF@NYJ 11/02/2017 08:25PM ET,NYJ,,0.0,,
2017,Week9,Full,9726108,Austin Hooper,TE,3700,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9726153,Taylor Gabriel,WR,3700,ATL@CAR 11/05/2017 01:00PM ET,ATL,,0.0,,
2017,Week9,Full,9725792,Alfred Blue,RB,3700,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9725507,Titans,DST,3700,BAL@TEN 11/05/2017 01:00PM ET,TEN,,0.0,,
2017,Week9,Full,9725612,Danny Woodhead,RB,3700,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9725894,Terrance West,RB,3700,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9725914,Rob Kelley,RB,3700,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726048,C.J. Prosise,RB,3700,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9726246,Damien Williams,RB,3700,OAK@MIA 11/05/2017 08:30PM ET,MIA,,0.0,,
2017,Week9,Full,9725503,Texans,DST,3600,IND@HOU 11/05/2017 01:00PM ET,HOU,,0.0,,
2017,Week9,Full,9725912,De'Angelo Henderson,RB,3600,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725614,Mike Wallace,WR,3600,BAL@TEN 11/05/2017 01:00PM ET,BAL,,0.0,,
2017,Week9,Full,9726169,Samaje Perine,RB,3600,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9725842,Albert Wilson,WR,3600,KC@DAL 11/05/2017 04:25PM ET,KC,,0.0,,
2017,Week9,Full,9726277,Zach Zenner,RB,3600,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9726279,Dwayne Washington,RB,3600,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9725575,Jonathan Stewart,RB,3500,ATL@CAR 11/05/2017 01:00PM ET,CAR,,0.0,,
2017,Week9,Full,9726203,Dede Westbrook,WR,3500,CIN@JAX 11/05/2017 01:00PM ET,JAX,,0.0,,
2017,Week9,Full,9726095,Devontae Booker,RB,3500,DEN@PHI 11/05/2017 01:00PM ET,DEN,,0.0,,
2017,Week9,Full,9725515,Cardinals,DST,3500,ARI@SF 11/05/2017 04:05PM ET,ARI,,0.0,,
2017,Week9,Full,9725517,Seahawks,DST,3500,WAS@SEA 11/05/2017 04:05PM ET,SEA,,0.0,,
2017,Week9,Full,9725746,Ryan Grant,WR,3500,WAS@SEA 11/05/2017 04:05PM ET,WAS,,0.0,,
2017,Week9,Full,9726289,TJ Jones,WR,3500,DET@GB 11/06/2017 08:30PM ET,DET,,0.0,,
2017,Week9,Full,9726320,Geronimo Allison,WR,3500,DET@GB 11/06/2017 08:30PM ET,GB,,0.0,,
2017,Week9,Full,9726126,Zay Jones,WR,3400,BUF@NYJ 11/02/2017 08:25PM ET,BUF,,0.0,,
2017,Week9,Full,9725585,Brandon LaFell,WR,3400,CIN@JAX 11/05/2017 01:00PM ET,CIN,,0.0,,
2017,Week9,Full,9725511,Saints,DST,3400,TB@NO 11/05/2017 01:00PM ET,NO,,0.0,,
2017,Week9,Full,9725771,Charles Sims,RB,3400,TB@NO 11/05/2017 01:00PM ET,TB,,0.0,,
