Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPerTarget,YdsPerRec,Rush,Yds,TD,Fum,Lost,FantasyPts
2017,PRE,18,Jeff Janis,WR,4,GB,LAR,4,1,25,9,0,9,2,9,0,0,0,0,0,1.40
2017,PRE,19,Michael Clark,WR,2,GB,WAS,1,1,100,8,0,8,8,8,0,0,0,0,0,1.30
2017,PRE,20,Davante Adams,WR,2,GB,WAS,2,1,50,6,0,6,3,6,0,0,0,0,0,1.10
2017,PRE,21,Geronimo Allison,WR,3,GB,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,22,Maxwell McCaffrey,WR,4,GB,LAR,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,23,Randall Cobb,WR,1,GB,PHI,2,1,50,1,0,1,1,1,0,0,0,0,0,0.60
2017,PRE,24,Malachi Dupre,WR,1,GB,PHI,3,2,67,16,0,8,5,8,0,0,0,1,1,0.60
2017,PRE,25,Deangelo Yancey,WR,2,GB,WAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Montay Crockett,WR,2,GB,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Jeff Janis,WR,3,GB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,Deangelo Yancey,WR,3,GB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,29,Deangelo Yancey,WR,4,GB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,30,Malachi Dupre,WR,4,GB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,31,Michael Clark,WR,4,GB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,32,Montay Crockett,WR,4,GB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,33,Trevor Davis,WR,2,GB,WAS,1,1,100,12,0,12,12,12,0,0,0,1,1,-0.30
2017,PRE,1,Bruce Ellington,WR,2,HOU,NE,5,4,80,93,0,37,19,23,0,0,0,0,0,11.30
2017,PRE,2,Dres Anderson,WR,1,HOU,CAR,7,4,57,80,0,34,11,20,0,0,0,0,0,10.00
2017,PRE,3,Jaelen Strong,WR,2,HOU,NE,2,2,100,11,1,9,6,6,0,0,0,0,0,8.10
2017,PRE,4,Bruce Ellington,WR,3,HOU,NO,5,4,80,29,0,11,6,7,0,0,0,0,0,4.90
2017,PRE,5,Dres Anderson,WR,3,HOU,NO,4,3,75,26,0,15,7,9,0,0,0,0,0,4.10
2017,PRE,6,Wendall Williams,WR,3,HOU,NO,6,2,33,17,0,18,3,9,0,0,0,0,0,2.70
2017,PRE,7,Chris Thompson,WR,1,HOU,CAR,3,1,33,21,0,21,7,21,0,0,0,0,0,2.60
2017,PRE,8,DeAndre Hopkins,WR,1,HOU,CAR,2,2,100,15,0,11,8,8,0,0,0,0,0,2.50
2017,PRE,9,Braxton Miller,WR,1,HOU,CAR,4,3,75,10,0,7,3,3,0,0,0,0,0,2.50
2017,PRE,10,Jaelen Strong,WR,1,HOU,CAR,1,1,100,18,0,18,18,18,0,0,0,0,0,2.30
2017,PRE,11,Riley McCarron,WR,1,HOU,CAR,1,1,100,18,0,18,18,18,0,0,0,0,0,2.30
2017,PRE,12,Riley McCarron,WR,2,HOU,NE,3,3,100,6,0,5,2,2,0,0,0,0,0,2.10
2017,PRE,13,Justin Hardee,WR,1,HOU,CAR,1,1,100,12,0,12,12,12,0,0,0,0,0,1.70
2017,PRE,14,Germone Hopper,WR,3,HOU,NO,3,1,33,9,0,9,3,9,0,0,0,0,0,1.40
2017,PRE,15,Jaelen Strong,WR,3,HOU,NO,4,1,25,8,0,8,2,8,0,0,0,0,0,1.30
2017,PRE,16,Devin Street,WR,1,HOU,CAR,2,1,50,6,0,6,3,6,0,0,0,0,0,1.10
2017,PRE,17,Dres Anderson,WR,2,HOU,NE,4,1,25,6,0,6,2,6,0,0,0,0,0,1.10
2017,PRE,18,Wendall Williams,WR,1,HOU,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,19,Wendall Williams,WR,2,HOU,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,20,Marcus Leak,WR,2,HOU,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,21,Justin Hardee,WR,2,HOU,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,22,Chris Thompson,WR,2,HOU,NE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,23,Germone Hopper,WR,2,HOU,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,24,Justin Hardee,WR,3,HOU,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,25,Chris Thompson,WR,3,HOU,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Fred Brown,WR,2,IND,DAL,2,2,100,33,1,18,17,17,0,0,0,0,0,10.30
2017,PRE,2,Justice Liggins,WR,4,IND,CIN,3,1,33,29,1,29,10,29,0,0,0,0,0,9.40
2017,PRE,3,Jojo Natson,WR,2,IND,DAL,5,3,60,60,0,25,12,20,1,7,0,0,0,8.20
2017,PRE,4,Jojo Natson,WR,1,IND,DET,7,5,71,51,0,18,7,10,0,0,0,0,0,7.60
2017,PRE,5,Phillip Dorsett,WR,3,IND,PIT,4,3,75,60,0,32,15,20,0,0,0,0,0,7.50
2017,PRE,6,Fred Brown,WR,1,IND,DET,8,4,50,53,0,20,7,13,0,0,0,0,0,7.30
2017,PRE,7,Jojo Natson,WR,4,IND,CIN,4,2,50,56,0,51,14,28,1,-2,0,3,0,6.40
2017,PRE,8,Donte Moncrief,WR,3,IND,PIT,1,1,100,55,0,55,55,55,0,0,0,0,0,6.00
2017,PRE,9,Bug Howard,WR,3,IND,PIT,2,2,100,35,0,24,18,18,0,0,0,0,0,4.50
2017,PRE,10,Kamar Aiken,WR,3,IND,PIT,2,2,100,24,0,17,12,12,0,0,0,0,0,3.40
2017,PRE,11,Kamar Aiken,WR,2,IND,DAL,2,1,50,25,0,25,13,25,0,0,0,0,0,3.00
2017,PRE,12,Jojo Natson,WR,3,IND,PIT,6,3,50,13,0,8,2,4,0,0,0,0,0,2.80
2017,PRE,13,Phillip Dorsett,WR,2,IND,DAL,2,2,100,15,0,11,8,8,0,0,0,0,0,2.50
2017,PRE,14,Bug Howard,WR,1,IND,DET,6,2,33,12,0,7,2,6,0,0,0,0,0,2.20
2017,PRE,15,Fred Brown,WR,3,IND,PIT,1,1,100,13,0,13,13,13,0,0,0,0,0,1.80
2017,PRE,16,Quan Bray,WR,4,IND,CIN,3,1,33,11,0,11,4,11,0,0,0,0,0,1.60
2017,PRE,17,Quan Bray,WR,3,IND,PIT,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2017,PRE,18,Quan Bray,WR,2,IND,DAL,3,1,33,8,0,8,3,8,0,0,0,0,0,1.30
2017,PRE,19,Bug Howard,WR,2,IND,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,20,Chester Rogers,WR,1,IND,DET,3,1,33,4,0,4,1,4,0,0,0,0,0,0.90
2017,PRE,21,Kamar Aiken,WR,1,IND,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,22,TY Hilton,WR,1,IND,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,23,Valdez Showers,WR,1,IND,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,24,Marvin Bracy,WR,1,IND,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,25,TY Hilton,WR,2,IND,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Valdez Showers,WR,2,IND,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Marvin Bracy,WR,2,IND,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,Brian Riley,WR,2,IND,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,29,Valdez Showers,WR,3,IND,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,30,Marvin Bracy,WR,3,IND,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,31,Brian Riley,WR,3,IND,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,32,Justice Liggins,WR,3,IND,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,33,Donte Moncrief,WR,4,IND,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,34,Chester Rogers,WR,4,IND,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,35,Valdez Showers,WR,4,IND,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,36,Bug Howard,WR,4,IND,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,37,Fred Brown,WR,4,IND,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,38,Marvin Bracy,WR,4,IND,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,39,Brian Riley,WR,4,IND,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Dede Westbrook,WR,4,JAX,ATL,9,6,67,115,1,43,13,19,0,0,0,0,0,20.50
2017,PRE,2,Keelan Cole,WR,1,JAX,NE,3,2,67,108,1,97,36,54,0,0,0,0,0,17.80
2017,PRE,3,Dede Westbrook,WR,2,JAX,TB,7,6,86,131,0,30,19,22,0,0,0,0,0,16.10
2017,PRE,4,Dede Westbrook,WR,1,JAX,NE,1,1,100,42,1,42,42,42,0,0,0,0,0,10.70
2017,PRE,5,Shane Wynn,WR,3,JAX,CAR,3,3,100,32,1,18,11,11,0,0,0,0,0,10.70
2017,PRE,6,Shane Wynn,WR,4,JAX,ATL,5,4,80,50,0,16,10,13,0,0,0,0,0,7.00
2017,PRE,7,Allen Robinson,WR,2,JAX,TB,10,5,50,40,0,12,4,8,0,0,0,0,0,6.50
2017,PRE,8,Allen Robinson,WR,3,JAX,CAR,3,2,67,50,0,37,17,25,0,0,0,0,0,6.00
2017,PRE,9,Allen Hurns,WR,3,JAX,CAR,6,3,50,28,0,14,5,9,0,0,0,0,0,4.30
2017,PRE,10,Larry Pinkard,WR,4,JAX,ATL,4,2,50,25,0,18,6,13,0,0,0,0,0,3.50
2017,PRE,11,Larry Pinkard,WR,3,JAX,CAR,6,3,50,17,0,8,3,6,0,0,0,0,0,3.20
2017,PRE,12,Keelan Cole,WR,2,JAX,TB,3,2,67,20,0,14,7,10,0,0,0,0,0,3.00
2017,PRE,13,Amba Etta-Tawo,WR,4,JAX,ATL,2,2,100,16,0,8,8,8,0,0,0,0,0,2.60
2017,PRE,14,Larry Pinkard,WR,1,JAX,NE,1,1,100,19,0,19,19,19,0,0,0,0,0,2.40
2017,PRE,15,Neal Sterling,WR,3,JAX,CAR,1,1,100,19,0,19,19,19,0,0,0,0,0,2.40
2017,PRE,16,Shane Wynn,WR,1,JAX,NE,3,1,33,17,0,17,6,17,0,0,0,0,0,2.20
2017,PRE,17,Shane Wynn,WR,2,JAX,TB,2,2,100,11,0,7,6,6,0,0,0,0,0,2.10
2017,PRE,18,Rashad Greene,WR,1,JAX,NE,2,1,50,11,0,11,6,11,0,0,0,0,0,1.60
2017,PRE,19,Neal Sterling,WR,1,JAX,NE,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2017,PRE,20,Keelan Cole,WR,3,JAX,CAR,3,1,33,4,0,4,1,4,0,0,0,0,0,0.90
2017,PRE,21,Jamal Robinson,WR,4,JAX,ATL,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,22,Rashad Greene,WR,2,JAX,TB,3,1,33,2,0,2,1,2,0,0,0,0,0,0.70
2017,PRE,23,Neal Sterling,WR,2,JAX,TB,2,1,50,2,0,2,1,2,0,0,0,0,0,0.70
2017,PRE,24,Arrelious Benn,WR,1,JAX,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,25,Marqise Lee,WR,1,JAX,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Allen Robinson,WR,1,JAX,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Jamal Robinson,WR,1,JAX,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,Amba Etta-Tawo,WR,1,JAX,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,29,Kenneth Walker,WR,1,JAX,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,30,Arrelious Benn,WR,2,JAX,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,31,Larry Pinkard,WR,2,JAX,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,32,Jamal Robinson,WR,2,JAX,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,33,Amba Etta-Tawo,WR,2,JAX,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,34,Arrelious Benn,WR,3,JAX,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,35,Jamal Robinson,WR,3,JAX,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,36,Amba Etta-Tawo,WR,3,JAX,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,37,Neal Sterling,WR,4,JAX,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Demarcus Robinson,WR,4,KC,TEN,3,3,100,127,1,53,42,42,0,0,0,0,0,20.20
2017,PRE,2,Tevin Jones,WR,4,KC,TEN,1,1,100,68,1,68,68,68,0,0,0,0,0,13.30
2017,PRE,3,De'Anthony Thomas,WR,2,KC,CIN,3,3,100,31,1,15,10,10,0,0,0,0,0,10.60
2017,PRE,4,Seantavious Jones,WR,2,KC,CIN,1,1,100,18,1,18,18,18,0,0,0,0,0,8.30
2017,PRE,5,Marcus Kemp,WR,4,KC,TEN,5,5,100,55,0,22,11,11,0,0,0,0,0,8.00
2017,PRE,6,Jehu Chesson,WR,4,KC,TEN,1,1,100,12,0,12,12,12,0,0,0,0,0,7.70
2017,PRE,7,De'Anthony Thomas,WR,3,KC,SEA,1,1,100,7,0,7,7,7,0,0,0,0,0,7.20
2017,PRE,8,Gehrig Dieter,WR,3,KC,SEA,3,3,100,42,0,22,14,14,0,0,0,0,0,5.70
2017,PRE,9,Chris Conley,WR,1,KC,SF,2,2,100,46,0,29,23,23,0,0,0,0,0,5.60
2017,PRE,10,Marcus Kemp,WR,1,KC,SF,3,1,33,1,1,1,0,1,1,0,0,1,1,4.60
2017,PRE,11,Tyreek Hill,WR,1,KC,SF,2,1,50,32,0,32,16,32,0,0,0,0,0,3.70
2017,PRE,12,Tyreek Hill,WR,2,KC,CIN,1,1,100,9,0,9,9,9,1,11,0,0,0,2.50
2017,PRE,13,Jehu Chesson,WR,2,KC,CIN,4,2,50,15,0,10,4,8,0,0,0,0,0,2.50
2017,PRE,14,Jehu Chesson,WR,3,KC,SEA,3,1,33,19,0,19,6,19,0,0,0,0,0,2.40
2017,PRE,15,Albert Wilson,WR,2,KC,CIN,2,2,100,14,0,9,7,7,0,0,0,0,0,2.40
2017,PRE,16,Seantavious Jones,WR,1,KC,SF,2,2,100,13,0,9,7,7,0,0,0,0,0,2.30
2017,PRE,17,Gehrig Dieter,WR,1,KC,SF,2,1,50,16,0,16,8,16,0,0,0,0,0,2.10
2017,PRE,18,Tyreek Hill,WR,3,KC,SEA,4,1,25,11,0,11,3,11,0,0,0,0,0,1.60
2017,PRE,19,Chris Conley,WR,3,KC,SEA,1,1,100,9,0,9,9,9,0,0,0,0,0,1.40
2017,PRE,20,Demarcus Robinson,WR,1,KC,SF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.20
2017,PRE,21,Seantavious Jones,WR,4,KC,TEN,3,1,33,7,0,7,2,7,0,0,0,0,0,1.20
2017,PRE,22,De'Anthony Thomas,WR,1,KC,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.10
2017,PRE,23,Albert Wilson,WR,3,KC,SEA,3,1,33,3,0,3,1,3,0,0,0,0,0,0.80
2017,PRE,24,Tony Stevens,WR,4,KC,TEN,1,1,100,2,0,2,2,2,0,0,0,0,0,0.70
2017,PRE,25,Albert Wilson,WR,1,KC,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Tevin Jones,WR,1,KC,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Jehu Chesson,WR,1,KC,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,Tony Stevens,WR,1,KC,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,29,Robert Wheelwright,WR,1,KC,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,30,Chris Conley,WR,2,KC,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,31,Demarcus Robinson,WR,2,KC,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,32,Tevin Jones,WR,2,KC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,33,Gehrig Dieter,WR,2,KC,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,34,Marcus Kemp,WR,2,KC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,35,Tony Stevens,WR,2,KC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,36,Robert Wheelwright,WR,2,KC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,37,Demarcus Robinson,WR,3,KC,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,38,Tevin Jones,WR,3,KC,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,39,Marcus Kemp,WR,3,KC,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,40,Tony Stevens,WR,3,KC,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,41,Gehrig Dieter,WR,4,KC,TEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,42,Robert Wheelwright,WR,4,KC,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Travis Benjamin,WR,1,LAC,SEA,2,2,100,89,1,74,45,45,0,0,0,0,0,15.90
2017,PRE,2,Travis Benjamin,WR,3,LAC,LAR,1,1,100,45,1,45,45,45,0,0,0,0,0,11.00
2017,PRE,3,Keenan Allen,WR,3,LAC,LAR,5,5,100,45,0,17,9,9,0,0,0,0,0,7.00
2017,PRE,4,Jamaal Jones,WR,4,LAC,SF,4,4,100,40,0,23,10,10,0,0,0,0,0,6.00
2017,PRE,5,Da'Ron Brown,WR,1,LAC,SEA,1,1,100,49,0,49,49,49,0,0,0,0,0,5.40
2017,PRE,6,Jamaal Jones,WR,2,LAC,NO,5,5,100,47,0,17,9,9,0,0,0,1,1,5.20
2017,PRE,7,Geremy Davis,WR,2,LAC,NO,6,3,50,35,0,20,6,12,0,0,0,0,0,5.00
2017,PRE,8,Andre Patton,WR,3,LAC,LAR,2,2,100,31,0,16,16,16,0,0,0,0,0,4.10
2017,PRE,9,Geremy Davis,WR,4,LAC,SF,4,3,75,18,0,8,5,6,0,0,0,0,0,3.30
2017,PRE,10,Geremy Davis,WR,3,LAC,LAR,3,3,100,15,0,10,5,5,0,0,0,0,0,3.00
2017,PRE,11,Isaiah Burse,WR,1,LAC,SEA,2,2,100,14,0,8,7,7,0,0,0,0,0,2.40
2017,PRE,12,Da'Ron Brown,WR,3,LAC,LAR,1,1,100,17,0,17,17,17,0,0,0,0,0,2.20
2017,PRE,13,Mitchell Paige,WR,4,LAC,SF,1,1,100,16,0,16,16,16,0,0,0,0,0,2.10
2017,PRE,14,Jamaal Jones,WR,1,LAC,SEA,1,1,100,12,0,12,12,12,0,0,0,0,0,1.70
2017,PRE,15,Mitchell Paige,WR,3,LAC,LAR,2,1,50,10,0,10,5,10,0,0,0,0,0,1.50
2017,PRE,16,Keenan Allen,WR,2,LAC,NO,3,1,33,9,0,9,3,9,0,0,0,0,0,1.40
2017,PRE,17,Artavis Scott,WR,4,LAC,SF,0,0,0,0,0,0,0,0,1,13,0,0,0,1.30
2017,PRE,18,Isaiah Burse,WR,3,LAC,LAR,2,1,50,7,0,7,4,7,0,0,0,0,0,1.20
2017,PRE,19,Mitchell Paige,WR,2,LAC,NO,2,1,50,6,0,6,3,6,0,0,0,0,0,1.10
2017,PRE,20,Dontrelle Inman,WR,2,LAC,NO,2,1,50,5,0,5,3,5,0,0,0,0,0,1.00
2017,PRE,21,Mitchell Paige,WR,1,LAC,SEA,1,1,100,4,0,4,4,4,0,0,0,0,0,0.90
2017,PRE,22,Andre Patton,WR,4,LAC,SF,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0.40
2017,PRE,23,Keenan Allen,WR,1,LAC,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,24,Geremy Davis,WR,1,LAC,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,25,Tyrell Williams,WR,1,LAC,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Artavis Scott,WR,1,LAC,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Cameron Posey,WR,1,LAC,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,Travis Benjamin,WR,2,LAC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,29,Isaiah Burse,WR,2,LAC,NO,2,0,0,0,0,0,0,0,0,0,0,1,0,0.00
2017,PRE,30,Da'Ron Brown,WR,2,LAC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,31,Tyrell Williams,WR,2,LAC,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,32,Artavis Scott,WR,2,LAC,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,33,Cameron Posey,WR,2,LAC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,34,Jamaal Jones,WR,3,LAC,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,35,Artavis Scott,WR,3,LAC,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,36,Cameron Posey,WR,3,LAC,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,37,Isaiah Burse,WR,4,LAC,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,38,Da'Ron Brown,WR,4,LAC,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,39,Cameron Posey,WR,4,LAC,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Cooper Kupp,WR,2,LAR,OAK,7,6,86,70,1,23,10,12,0,0,0,0,0,16.00
2017,PRE,2,Josh Reynolds,WR,3,LAR,LAC,6,3,50,71,1,38,12,24,0,0,0,0,0,14.60
2017,PRE,3,Pharoh Cooper,WR,3,LAR,LAC,9,5,56,70,0,24,8,14,0,0,0,0,0,9.50
2017,PRE,4,Brandon Shippen,WR,4,LAR,GB,8,7,88,58,0,21,7,8,0,0,0,0,0,9.30
2017,PRE,5,Josh Reynolds,WR,2,LAR,OAK,2,1,50,20,1,20,10,20,0,0,0,0,0,8.50
2017,PRE,6,Mike Thomas,WR,2,LAR,OAK,6,4,67,49,0,17,8,12,0,0,0,1,0,6.90
2017,PRE,7,Nelson Spruce,WR,1,LAR,DAL,6,6,100,30,0,7,5,5,0,0,0,0,0,6.00
2017,PRE,8,Paul McRoberts,WR,3,LAR,LAC,4,3,75,41,0,21,10,14,0,0,0,0,0,5.60
2017,PRE,9,Cooper Kupp,WR,1,LAR,DAL,3,2,67,35,0,19,12,18,0,0,0,0,0,4.50
2017,PRE,10,Pharoh Cooper,WR,1,LAR,DAL,2,2,100,25,0,17,13,13,0,0,0,0,0,3.50
2017,PRE,11,Pharoh Cooper,WR,2,LAR,OAK,4,3,75,19,0,8,5,6,0,0,0,0,0,3.40
2017,PRE,12,Robert Woods,WR,3,LAR,LAC,2,2,100,23,0,16,12,12,0,0,0,0,0,3.30
2017,PRE,13,Robert Woods,WR,2,LAR,OAK,2,2,100,19,0,10,10,10,0,0,0,0,0,2.90
2017,PRE,14,Paul McRoberts,WR,4,LAR,GB,9,1,11,17,0,17,2,17,0,0,0,0,0,2.20
2017,PRE,15,Brandon Shippen,WR,1,LAR,DAL,2,2,100,10,0,6,5,5,0,0,0,0,0,2.00
2017,PRE,16,Paul McRoberts,WR,1,LAR,DAL,4,1,25,14,0,14,4,14,0,0,0,0,0,1.90
2017,PRE,17,Brandon Shippen,WR,3,LAR,LAC,2,2,100,9,0,5,5,5,0,0,0,0,0,1.90
2017,PRE,18,Sammy Watkins,WR,2,LAR,OAK,4,2,50,8,0,5,2,4,0,0,0,0,0,1.80
2017,PRE,19,Robert Woods,WR,1,LAR,DAL,2,1,50,5,0,5,3,5,0,0,0,1,0,1.00
2017,PRE,20,KD Cannon,WR,1,LAR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,21,Shakeir Ryan,WR,1,LAR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,22,Paul McRoberts,WR,2,LAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,23,Nelson Spruce,WR,2,LAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,24,Brandon Shippen,WR,2,LAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,25,Shakeir Ryan,WR,2,LAR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,26,Sammy Watkins,WR,3,LAR,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,27,Shakeir Ryan,WR,3,LAR,LAC,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,28,KD Cannon,WR,4,LAR,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,29,Shakeir Ryan,WR,4,LAR,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,PRE,1,Jakeem Grant,WR,4,MIA,MIN,6,4,67,141,1,65,24,35,0,0,0,0,0,22.10
2017,PRE,2,Damore'ea Stringfellow,WR,1,MIA,ATL,3,2,67,116,1,99,39,58,0,0,0,0,0,18.60
2017,PRE,3,Jakeem Grant,WR,3,MIA,PHI,3,1,33,69,1,69,23,69,0,0,0,0,0,13.40
2017,PRE,4,Chris Owusu,WR,1,MIA,ATL,2,2,100,45,1,28,23,23,0,0,0,0,0,11.50
2017,PRE,5,Mitch Mathews,WR,4,MIA,MIN,2,2,100,30,1,19,15,15,0,0,0,0,0,10.00
