Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPTarget,YdsPRec,Rush,Fum,Lost,FantasyPts
2016,REG,16,Jordan Taylor,WR,2,DEN,IND,1,1,100,0,0,20,20,20,0,0,0,3
2016,REG,17,Bennie Fowler,WR,3,DEN,CIN,1,1,100,0,0,13,13,13,0,0,0,2.3
2016,REG,18,Cody Latimer,WR,3,DEN,CIN,1,1,100,0,0,10,10,10,0,0,0,2
2016,REG,19,Jordan Taylor,WR,4,DEN,TB,1,1,100,0,0,9,9,9,0,0,0,1.9
2016,REG,20,Jordan Norwood,WR,1,DEN,CAR,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Cody Latimer,WR,1,DEN,CAR,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Jordan Taylor,WR,1,DEN,CAR,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Jordan Norwood,WR,3,DEN,CIN,2,0,0,0,0,0,0,0,1,0,0,0
2016,REG,24,Jordan Taylor,WR,3,DEN,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,25,Bennie Fowler,WR,4,DEN,TB,3,0,0,0,0,0,0,0,0,0,0,0
2016,REG,26,Cody Latimer,WR,4,DEN,TB,2,0,0,0,0,0,0,0,0,0,0,0
2016,REG,27,Cody Latimer,WR,5,DEN,ATL,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,28,Jordan Taylor,WR,5,DEN,ATL,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Marvin Jones,WR,3,DET,GB,8,6,75,0,0,73,26,34,0,0,0,41.5
2016,REG,2,Marvin Jones,WR,2,DET,TEN,11,8,73,0,0,47,11,15,0,0,0,22.8
2016,REG,3,Anquan Boldin,WR,2,DET,TEN,7,4,57,0,0,24,7,12,0,0,0,14.8
2016,REG,4,Marvin Jones,WR,5,DET,PHI,5,4,80,0,0,17,7,9,0,0,0,13.7
2016,REG,5,Marvin Jones,WR,1,DET,IND,10,4,40,0,0,32,9,21,0,0,0,12.5
2016,REG,6,Marvin Jones,WR,4,DET,CHI,7,5,71,0,0,19,11,15,0,0,0,12.4
2016,REG,7,Anquan Boldin,WR,3,DET,GB,6,4,67,0,0,7,4,6,0,0,0,12.2
2016,REG,8,Golden Tate,WR,1,DET,IND,7,7,100,2,0,11,6,6,1,0,0,11.3
2016,REG,9,Anquan Boldin,WR,4,DET,CHI,8,6,75,0,0,10,4,5,0,0,0,9.1
2016,REG,10,Anquan Boldin,WR,5,DET,PHI,4,4,100,0,0,20,12,12,0,0,0,8.8
2016,REG,11,Andre Roberts,WR,4,DET,CHI,1,1,100,0,0,8,8,8,0,0,0,7.8
2016,REG,12,Golden Tate,WR,5,DET,PHI,5,3,60,6,0,27,8,13,3,0,0,7.5
2016,REG,13,Golden Tate,WR,3,DET,GB,6,4,67,-8,0,15,7,10,1,0,0,7.2
2016,REG,14,Anquan Boldin,WR,1,DET,IND,3,3,100,0,0,18,12,12,0,0,0,6.5
2016,REG,15,Golden Tate,WR,2,DET,TEN,9,2,22,0,0,8,1,7,0,0,0,3.3
2016,REG,16,Golden Tate,WR,4,DET,CHI,4,1,25,0,0,1,0,1,0,0,0,3.1
2016,REG,17,Andre Roberts,WR,1,DET,IND,1,1,100,0,0,8,8,8,0,0,0,1.8
2016,REG,18,Andre Roberts,WR,2,DET,TEN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Andre Roberts,WR,3,DET,GB,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Andre Roberts,WR,5,DET,PHI,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Jordy Nelson,WR,3,GB,DET,7,6,86,0,0,49,14,17,0,0,0,31.1
2016,REG,2,Randall Cobb,WR,5,GB,NYG,11,9,82,0,0,21,10,12,1,0,0,22.8
2016,REG,3,Davante Adams,WR,5,GB,NYG,8,5,63,0,0,29,11,17,0,0,0,19.5
2016,REG,4,Jordy Nelson,WR,2,GB,MIN,11,5,46,0,0,39,7,15,0,0,0,18.3
2016,REG,5,Jordy Nelson,WR,1,GB,JAX,9,6,67,0,0,8,4,5,0,0,0,15.2
2016,REG,6,Davante Adams,WR,1,GB,JAX,7,3,43,0,0,29,7,17,0,0,0,14
2016,REG,7,Jordy Nelson,WR,5,GB,NYG,13,4,31,0,0,17,3,10,0,0,0,13.8
2016,REG,8,Randall Cobb,WR,1,GB,JAX,8,6,75,11,0,32,7,10,3,0,0,12.8
2016,REG,9,Davante Adams,WR,3,GB,DET,2,2,100,0,0,14,12,12,0,0,0,10.3
2016,REG,10,Randall Cobb,WR,2,GB,MIN,7,5,71,1,0,14,6,8,1,0,0,9.3
2016,REG,11,Davante Adams,WR,2,GB,MIN,7,3,43,0,0,13,4,9,0,1,1,4.6
2016,REG,12,Randall Cobb,WR,3,GB,DET,3,1,33,0,0,33,11,33,0,0,0,4.3
2016,REG,13,Jared Abbrederis,WR,1,GB,JAX,1,1,100,0,0,8,8,8,0,0,0,1.8
2016,REG,14,Jeff Janis,WR,1,GB,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,15,Jared Abbrederis,WR,2,GB,MIN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,16,Jeff Janis,WR,2,GB,MIN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,17,Trevor Davis,WR,2,GB,MIN,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,18,Jared Abbrederis,WR,3,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Jeff Janis,WR,3,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Trevor Davis,WR,3,GB,DET,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Jared Abbrederis,WR,5,GB,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Jeff Janis,WR,5,GB,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Trevor Davis,WR,5,GB,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,DeAndre Hopkins,WR,2,HOU,KC,11,7,64,0,0,35,10,16,0,0,0,27.3
2016,REG,2,Will Fuller,WR,4,HOU,TEN,9,7,78,0,0,28,9,12,0,0,0,27.1
2016,REG,3,Will Fuller,WR,1,HOU,CHI,11,5,46,0,0,35,10,21,0,0,0,24.7
2016,REG,4,Will Fuller,WR,2,HOU,KC,7,4,57,0,0,53,15,26,0,0,0,17.4
2016,REG,5,DeAndre Hopkins,WR,5,HOU,MIN,9,5,56,0,0,25,6,11,0,0,0,16.6
2016,REG,6,DeAndre Hopkins,WR,1,HOU,CHI,8,5,63,0,0,23,7,11,0,0,0,16.4
2016,REG,7,DeAndre Hopkins,WR,3,HOU,NE,8,4,50,0,0,16,7,14,0,0,0,9.6
2016,REG,8,Jaelen Strong,WR,5,HOU,MIN,9,5,56,0,0,16,4,8,0,0,0,8.9
2016,REG,9,Jaelen Strong,WR,4,HOU,TEN,6,5,83,0,0,9,5,6,0,0,0,8.1
2016,REG,10,Will Fuller,WR,3,HOU,NE,7,3,43,0,0,18,4,10,0,0,0,6.1
2016,REG,11,Jaelen Strong,WR,3,HOU,NE,4,1,25,0,0,15,4,15,0,0,0,2.5
2016,REG,12,Braxton Miller,WR,5,HOU,MIN,1,1,100,0,0,12,12,12,0,0,0,2.2
2016,REG,13,Braxton Miller,WR,1,HOU,CHI,3,1,33,0,0,6,2,6,0,0,0,1.6
2016,REG,14,DeAndre Hopkins,WR,4,HOU,TEN,6,1,17,0,0,4,1,4,0,0,0,1.4
2016,REG,15,Will Fuller,WR,5,HOU,MIN,6,1,17,0,0,4,1,4,0,0,0,1.4
2016,REG,16,Braxton Miller,WR,2,HOU,KC,3,1,33,-2,0,3,1,3,1,0,0,1.1
2016,REG,17,Jaelen Strong,WR,1,HOU,CHI,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,18,Jaelen Strong,WR,2,HOU,KC,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Keith Mumphery,WR,3,HOU,NE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Keith Mumphery,WR,4,HOU,TEN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,TY Hilton,WR,5,IND,CHI,11,10,91,0,0,35,16,17,0,0,0,36.1
2016,REG,2,TY Hilton,WR,3,IND,LAC,11,8,73,0,0,63,16,22,0,0,0,34.4
2016,REG,3,Donte Moncrief,WR,1,IND,DET,7,6,86,0,0,32,9,11,0,0,0,18.4
2016,REG,4,TY Hilton,WR,4,IND,JAX,10,7,70,0,0,14,4,6,0,0,0,17.2
2016,REG,5,TY Hilton,WR,1,IND,DET,12,6,50,0,0,32,7,13,0,0,0,13.9
2016,REG,6,Phillip Dorsett,WR,4,IND,JAX,3,1,33,3,0,64,21,64,1,0,0,13.7
2016,REG,7,Phillip Dorsett,WR,1,IND,DET,6,4,67,0,0,51,16,24,0,0,0,13.4
2016,REG,8,TY Hilton,WR,2,IND,DEN,11,4,36,0,0,16,4,10,0,0,0,8.1
2016,REG,9,Chester Rogers,WR,4,IND,JAX,3,2,67,0,0,23,13,20,0,1,0,5.9
2016,REG,10,Phillip Dorsett,WR,3,IND,LAC,4,3,75,0,0,18,7,9,0,0,0,5.7
2016,REG,11,Quan Bray,WR,5,IND,CHI,3,2,67,7,0,22,10,15,1,0,0,5.6
2016,REG,12,Chester Rogers,WR,5,IND,CHI,6,3,50,0,0,19,4,8,0,0,0,5.4
2016,REG,13,Phillip Dorsett,WR,5,IND,CHI,3,2,67,0,0,21,9,13,0,0,0,4.6
2016,REG,14,Phillip Dorsett,WR,2,IND,DEN,5,1,20,0,0,30,6,30,0,0,0,4
2016,REG,15,Donte Moncrief,WR,2,IND,DEN,3,1,33,0,0,9,3,9,0,0,0,1.9
2016,REG,16,Quan Bray,WR,2,IND,DEN,1,1,100,0,0,7,7,7,0,0,0,1.7
2016,REG,17,Quan Bray,WR,1,IND,DET,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,18,Chester Rogers,WR,2,IND,DEN,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Quan Bray,WR,3,IND,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Chester Rogers,WR,3,IND,LAC,2,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Quan Bray,WR,4,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Allen Robinson,WR,3,JAX,BAL,11,7,64,0,0,14,5,8,0,0,0,24.7
2016,REG,2,Allen Robinson,WR,4,JAX,IND,10,5,50,0,0,17,6,11,0,0,0,16.5
2016,REG,3,Allen Robinson,WR,1,JAX,GB,15,6,40,0,0,22,5,12,0,1,0,13.2
2016,REG,4,Allen Hurns,WR,4,JAX,IND,4,2,50,0,0,42,12,24,0,0,0,12.7
2016,REG,5,Marqise Lee,WR,2,JAX,LAC,7,5,71,0,0,22,11,15,0,0,0,12.5
2016,REG,6,Allen Hurns,WR,1,JAX,GB,5,4,80,0,0,38,15,19,0,0,0,11.5
2016,REG,7,Allen Hurns,WR,2,JAX,LAC,10,5,50,0,0,24,6,13,0,0,0,11.4
2016,REG,8,Marqise Lee,WR,3,JAX,BAL,7,5,71,0,0,20,6,9,0,0,0,9.4
2016,REG,9,Allen Robinson,WR,2,JAX,LAC,5,3,60,0,0,35,11,18,0,0,0,8.4
2016,REG,10,Allen Hurns,WR,3,JAX,BAL,8,4,50,0,0,17,5,10,0,0,0,8
2016,REG,11,Marqise Lee,WR,4,JAX,IND,6,4,67,0,0,13,5,7,0,0,0,6.8
2016,REG,12,Marqise Lee,WR,1,JAX,GB,4,2,50,0,0,12,6,11,0,0,0,4.2
2016,REG,13,Neal Sterling,WR,4,JAX,IND,1,1,100,0,0,10,10,10,0,0,0,2
2016,REG,14,Rashad Greene,WR,1,JAX,GB,2,1,50,0,0,9,5,9,0,0,0,1.9
2016,REG,15,Arrelious Benn,WR,2,JAX,LAC,2,1,50,0,0,9,5,9,0,0,0,1.9
2016,REG,16,Rashad Greene,WR,4,JAX,IND,1,1,100,0,0,8,8,8,0,0,0,1.8
2016,REG,17,Rashad Greene,WR,2,JAX,LAC,3,1,33,0,0,7,2,7,0,0,0,1.7
2016,REG,18,Arrelious Benn,WR,4,JAX,IND,2,1,50,0,0,1,1,1,0,0,0,1.1
2016,REG,19,Arrelious Benn,WR,1,JAX,GB,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Neal Sterling,WR,1,JAX,GB,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Neal Sterling,WR,2,JAX,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Arrelious Benn,WR,3,JAX,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Rashad Greene,WR,3,JAX,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,24,Neal Sterling,WR,3,JAX,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,25,Bryan Walters,WR,4,JAX,IND,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Jeremy Maclin,WR,1,KC,LAC,7,5,71,-1,0,22,9,13,1,0,0,17.2
2016,REG,2,Tyreek Hill,WR,4,KC,PIT,7,5,71,-2,0,9,3,5,1,0,0,13.2
2016,REG,3,Chris Conley,WR,4,KC,PIT,7,6,86,0,0,17,10,12,0,0,0,13
2016,REG,4,Jeremy Maclin,WR,4,KC,PIT,8,5,63,0,0,20,10,16,0,0,0,12.8
2016,REG,5,Jeremy Maclin,WR,2,KC,HOU,15,6,40,0,0,17,5,11,0,0,0,12.8
2016,REG,6,Albert Wilson,WR,4,KC,PIT,8,5,63,0,0,17,7,10,0,0,0,10.2
2016,REG,7,Chris Conley,WR,1,KC,LAC,7,4,57,0,0,13,6,11,0,0,0,8.3
2016,REG,8,Tyreek Hill,WR,1,KC,LAC,1,1,100,0,0,9,9,9,0,0,0,7.9
2016,REG,9,Jeremy Maclin,WR,3,KC,NYJ,7,4,57,0,0,17,5,9,0,0,0,7.5
2016,REG,10,Chris Conley,WR,3,KC,NYJ,5,3,60,0,0,20,9,15,0,0,0,7.4
2016,REG,11,Tyreek Hill,WR,3,KC,NYJ,4,3,75,-3,0,13,7,9,1,0,0,5.3
2016,REG,12,Chris Conley,WR,2,KC,HOU,4,2,50,0,0,10,4,8,0,0,0,3.5
2016,REG,13,Albert Wilson,WR,2,KC,HOU,3,2,67,0,0,7,4,6,0,0,0,3.1
2016,REG,14,Albert Wilson,WR,1,KC,LAC,5,3,60,0,0,3,0,0,0,0,0,3.1
2016,REG,15,Tyreek Hill,WR,2,KC,HOU,2,2,100,-1,0,5,4,4,1,0,0,2.7
2016,REG,16,Kenny Cook,WR,1,KC,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,17,Demarcus Robinson,WR,1,KC,LAC,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,18,Kenny Cook,WR,2,KC,HOU,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Demarcus Robinson,WR,2,KC,HOU,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Albert Wilson,WR,3,KC,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Kenny Cook,WR,3,KC,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Demarcus Robinson,WR,3,KC,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Kenny Cook,WR,4,KC,PIT,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,24,Demarcus Robinson,WR,4,KC,PIT,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Travis Benjamin,WR,2,LAC,JAX,6,6,100,-1,0,45,19,19,1,0,0,32.4
2016,REG,2,Dontrelle Inman,WR,4,LAC,NO,11,7,64,0,0,57,11,17,0,0,0,28
2016,REG,3,Tyrell Williams,WR,5,LAC,OAK,6,5,83,0,0,50,20,23,0,0,0,25.7
2016,REG,4,Travis Benjamin,WR,5,LAC,OAK,11,7,64,0,0,54,11,17,0,1,0,21.7
2016,REG,5,Tyrell Williams,WR,2,LAC,JAX,6,3,50,0,0,44,10,20,0,0,0,15.1
2016,REG,6,Tyrell Williams,WR,3,LAC,IND,9,6,67,0,0,22,8,12,0,0,0,12.9
2016,REG,7,Keenan Allen,WR,1,LAC,KC,7,6,86,0,0,15,9,11,0,0,0,12.3
2016,REG,8,Travis Benjamin,WR,3,LAC,IND,7,4,57,0,0,43,12,21,0,2,1,11.2
2016,REG,9,Travis Benjamin,WR,1,LAC,KC,8,7,88,0,0,8,4,5,0,0,0,10.2
2016,REG,10,Tyrell Williams,WR,1,LAC,KC,5,2,40,0,0,38,14,36,0,0,0,9.1
2016,REG,11,Tyrell Williams,WR,4,LAC,NO,8,5,63,0,0,16,5,8,0,0,0,9
2016,REG,12,Travis Benjamin,WR,4,LAC,NO,7,4,57,0,0,25,7,12,0,1,1,7.8
2016,REG,13,Dontrelle Inman,WR,3,LAC,IND,4,3,75,0,0,14,8,11,0,0,0,6.2
2016,REG,14,Dontrelle Inman,WR,2,LAC,JAX,3,1,33,0,0,7,2,7,0,0,0,1.7
2016,REG,15,Dontrelle Inman,WR,1,LAC,KC,3,1,33,0,0,6,2,6,0,0,0,1.6
2016,REG,16,Dontrelle Inman,WR,5,LAC,OAK,3,1,33,0,0,3,1,3,0,0,0,1.3
2016,REG,17,Isaiah Burse,WR,2,LAC,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,18,Griff Whalen,WR,3,LAC,IND,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Griff Whalen,WR,4,LAC,NO,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Griff Whalen,WR,5,LAC,OAK,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Tavon Austin,WR,3,LAR,TB,8,5,63,22,0,43,10,16,2,0,0,21.4
2016,REG,2,Brian Quick,WR,4,LAR,ARI,6,2,33,0,0,65,12,35,0,0,0,20.9
2016,REG,3,Tavon Austin,WR,5,LAR,BUF,10,7,70,26,0,31,6,8,3,0,0,15.5
2016,REG,4,Kenny Britt,WR,2,LAR,SEA,10,6,60,0,0,36,9,16,0,0,0,15.4
2016,REG,5,Brian Quick,WR,3,LAR,TB,2,2,100,0,0,44,27,27,0,0,0,13.3
2016,REG,6,Kenny Britt,WR,5,LAR,BUF,6,5,83,0,0,28,13,15,0,0,0,12.5
2016,REG,7,Kenny Britt,WR,4,LAR,ARI,4,4,100,0,0,34,21,21,0,0,0,12.2
2016,REG,8,Kenny Britt,WR,1,LAR,SF,6,4,67,0,0,22,11,17,0,0,0,10.7
2016,REG,9,Tavon Austin,WR,2,LAR,SEA,9,5,56,6,0,27,6,10,2,0,0,10.6
2016,REG,10,Brian Quick,WR,5,LAR,BUF,4,3,75,0,0,31,13,17,0,0,0,8.1
2016,REG,11,Kenny Britt,WR,3,LAR,TB,6,4,67,0,0,19,6,10,0,1,1,6.8
2016,REG,12,Tavon Austin,WR,1,LAR,SF,12,4,33,2,0,5,1,3,1,0,0,5.5
2016,REG,13,Brian Quick,WR,1,LAR,SF,5,3,60,0,0,15,5,8,0,0,0,5.3
2016,REG,14,Tavon Austin,WR,4,LAR,ARI,6,2,33,-6,0,8,2,7,1,0,0,2.8
2016,REG,15,Bradley Marquez,WR,3,LAR,TB,2,1,50,0,0,12,6,12,0,0,0,2.2
2016,REG,16,Brian Quick,WR,2,LAR,SEA,1,1,100,0,0,8,8,8,0,0,0,1.8
2016,REG,17,Bradley Marquez,WR,5,LAR,BUF,0,0,0,2,0,0,0,0,1,0,0,0.2
2016,REG,18,Stedman Bailey,WR,1,LAR,SF,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Bradley Marquez,WR,1,LAR,SF,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Mike Thomas,WR,1,LAR,SF,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Stedman Bailey,WR,2,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Bradley Marquez,WR,2,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Mike Thomas,WR,2,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,24,Stedman Bailey,WR,3,LAR,TB,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,25,Pharoh Cooper,WR,3,LAR,TB,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,26,Mike Thomas,WR,3,LAR,TB,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,27,Stedman Bailey,WR,4,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,28,Bradley Marquez,WR,4,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,29,Mike Thomas,WR,4,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,30,Pharoh Cooper,WR,5,LAR,BUF,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,31,Mike Thomas,WR,5,LAR,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Jarvis Landry,WR,3,MIA,CLE,12,7,58,16,0,42,10,17,2,0,0,29.6
2016,REG,2,Jarvis Landry,WR,2,MIA,NE,13,10,77,0,0,33,10,14,0,1,1,25.5
2016,REG,3,Devante Parker,WR,2,MIA,NE,13,8,62,0,0,28,8,13,0,0,0,21.6
2016,REG,4,Kenny Stills,WR,4,MIA,CIN,3,1,33,0,0,74,25,74,0,0,0,14.4
2016,REG,5,Devante Parker,WR,3,MIA,CLE,6,3,50,0,0,26,9,17,0,0,0,14.1
2016,REG,6,Jarvis Landry,WR,4,MIA,CIN,10,7,70,0,0,24,6,9,0,0,0,13.1
2016,REG,7,Jarvis Landry,WR,1,MIA,SEA,10,7,70,0,0,28,6,8,0,0,0,12.9
2016,REG,8,Kenny Stills,WR,3,MIA,CLE,8,5,63,0,0,28,10,15,0,0,0,12.6
2016,REG,9,Kenny Stills,WR,2,MIA,NE,4,2,50,0,0,24,10,20,0,0,0,11.9
2016,REG,10,Devante Parker,WR,5,MIA,TEN,3,2,67,0,0,50,23,35,0,0,0,9
2016,REG,11,Jarvis Landry,WR,5,MIA,TEN,3,3,100,2,0,11,9,9,1,0,0,6
2016,REG,12,Jakeem Grant,WR,5,MIA,TEN,0,0,0,0,0,0,0,0,0,0,0,6
2016,REG,13,Devante Parker,WR,4,MIA,CIN,3,2,67,0,0,15,7,10,0,0,0,4
2016,REG,14,Leonte Carroo,WR,1,MIA,SEA,2,2,100,0,0,12,7,7,0,0,0,3.4
2016,REG,15,Kenny Stills,WR,1,MIA,SEA,5,1,20,0,0,16,3,16,0,0,0,2.6
2016,REG,16,Justin Hunter,WR,1,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,17,Tony Lippett,WR,1,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,18,Jakeem Grant,WR,1,MIA,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,19,Tony Lippett,WR,2,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Leonte Carroo,WR,2,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Jakeem Grant,WR,2,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Tony Lippett,WR,3,MIA,CLE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Leonte Carroo,WR,3,MIA,CLE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,24,Jakeem Grant,WR,3,MIA,CLE,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,25,Justin Hunter,WR,4,MIA,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,26,Tony Lippett,WR,4,MIA,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,27,Leonte Carroo,WR,4,MIA,CIN,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,28,Jakeem Grant,WR,4,MIA,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,29,Kenny Stills,WR,5,MIA,TEN,1,0,0,0,0,0,0,0,0,0,0,0
2016,REG,30,Tony Lippett,WR,5,MIA,TEN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,31,Leonte Carroo,WR,5,MIA,TEN,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,1,Stefon Diggs,WR,2,MIN,GB,11,9,82,0,0,46,17,20,0,0,0,36.2
2016,REG,2,Adam Thielen,WR,5,MIN,HOU,8,7,88,0,0,36,16,18,0,0,0,28.7
2016,REG,3,Stefon Diggs,WR,1,MIN,TEN,9,7,78,-1,0,33,11,15,1,0,0,20.2
2016,REG,4,Cordarrelle Patterson,WR,5,MIN,HOU,6,4,67,7,0,15,7,10,1,0,0,14.6
2016,REG,5,Stefon Diggs,WR,4,MIN,NYG,7,5,71,-1,0,21,7,9,1,0,0,9.6
2016,REG,6,Adam Thielen,WR,1,MIN,TEN,5,4,80,0,0,21,11,14,0,0,0,9.4
2016,REG,7,Charles Johnson,WR,4,MIN,NYG,4,2,50,0,0,40,18,35,0,0,0,9
2016,REG,8,Cordarrelle Patterson,WR,4,MIN,NYG,6,5,83,2,0,21,6,8,1,0,0,9
2016,REG,9,Adam Thielen,WR,2,MIN,GB,5,4,80,0,0,15,8,10,0,1,0,8.1
2016,REG,10,Stefon Diggs,WR,3,MIN,CAR,7,4,57,0,0,16,6,10,0,0,0,8
2016,REG,11,Jarius Wright,WR,5,MIN,HOU,4,4,100,0,0,11,8,8,0,0,0,7.2
2016,REG,12,Adam Thielen,WR,3,MIN,CAR,4,3,75,0,0,19,7,10,0,0,0,5.9
2016,REG,13,Adam Thielen,WR,4,MIN,NYG,3,2,67,0,0,18,7,11,0,0,0,4.1
2016,REG,14,Charles Johnson,WR,2,MIN,GB,2,2,100,0,0,10,8,8,0,0,0,3.5
2016,REG,15,Cordarrelle Patterson,WR,1,MIN,TEN,1,1,100,8,0,6,6,6,1,0,0,2.4
2016,REG,16,Cordarrelle Patterson,WR,3,MIN,CAR,1,1,100,0,0,8,8,8,0,0,0,1.8
2016,REG,17,Charles Johnson,WR,1,MIN,TEN,6,1,17,0,0,5,1,5,0,0,0,1.5
2016,REG,18,Charles Johnson,WR,5,MIN,HOU,1,1,100,0,0,2,2,2,0,0,0,1.2
2016,REG,19,Laquon Treadwell,WR,2,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,20,Jarius Wright,WR,3,MIN,CAR,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,21,Charles Johnson,WR,3,MIN,CAR,2,0,0,0,0,0,0,0,0,0,0,0
2016,REG,22,Laquon Treadwell,WR,4,MIN,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,23,Laquon Treadwell,WR,5,MIN,HOU,0,0,0,0,0,0,0,0,0,0,0,0
2016,REG,24,Cordarrelle Patterson,WR,2,MIN,GB,0,0,0,-2,0,0,0,0,1,0,0,-0.2
2016,REG,1,Danny Amendola,WR,2,NE,MIA,4,4,100,0,0,13,12,12,0,1,1,19.8
2016,REG,2,Chris Hogan,WR,5,NE,CLE,5,4,80,2,0,63,23,29,1,0,0,18.6
2016,REG,3,Julian Edelman,WR,1,NE,ARI,7,7,100,16,0,19,9,9,3,0,0,15.2
2016,REG,4,Chris Hogan,WR,1,NE,ARI,4,3,75,0,0,37,15,20,0,0,0,15
2016,REG,5,Julian Edelman,WR,2,NE,MIA,10,7,70,0,0,19,8,11,0,0,0,14.6
